PID,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
533130160,285000,288416.2004136527,-3416.2004136526957,2424 RIDGETOP CIR,NoRidge
528294050,168000,171388.59607702773,-3388.5960770277306,3822 HYDE AVE,Gilbert
1007100110,103000,106382.48924492,-3382.489244919998,2520 E LINCOLN WAY,IDOTRR
528114040,383000,386380.61236172076,-3380.612361720763,3310 WESTON DR,NridgHt
535451010,116000,119367.99127581067,-3367.9912758106657,214 E 16TH ST,NAmes
535375130,109000,112367.659137645,-3367.659137644994,1516 BURNETT AVE,OldTown
528174030,200000,203351.82858169533,-3351.8285816953285,2916 HARRISON RD,NridgHt
923226290,79400,82711.41993737887,-3311.4199373788724,611 MEADOW PL,MeadowV
534250010,135000,138299.55812894946,-3299.5581289494585,1504 24TH ST,NWAmes
535450210,132000,135278.16274294944,-3278.16274294944,1412 DUFF AVE,NAmes
535354070,129900,133176.47008266277,-3276.470082662767,1407 CLARK AVE,NAmes
905402060,139600,142865.0068891593,-3265.0068891592964,3619 MARY CIR,Edwards
903225140,124000,127258.20764349916,-3258.2076434991613,1222 NORTHWESTERN AVE,BrkSide
528118090,460000,463252.6840811319,-3252.6840811318834,3316 PRESTON CIR,NridgHt
907251100,255000,258231.57961595786,-3231.5796159578604,526 SMILEY AVE,CollgCr
907135020,144000,147230.82035652638,-3230.820356526383,5409 FROST DR,CollgCr
903225090,159000,162185.12127289982,-3185.1212728998216,1202 NORTHWESTERN AVE,BrkSide
908186090,142500,145659.97492562112,-3159.9749256211217,3821 MARIGOLD DR,Edwards
907425015,141000,144158.342837524,-3158.342837523989,4714 TWAIN ST,CollgCr
533212120,149900,153047.76435324678,-3147.7643532467773,2607 STANGE RD,Somerst
909451140,121000,124118.20318556094,-3118.2031855609384,1505 LITTLE BLUESTEM CT UNIT 114,Blueste
907405140,208500,211614.87629022155,-3114.876290221553,821 MILLER AVE,CollgCr
902329080,119000,122089.2603505362,-3089.260350536206,219 7TH ST,OldTown
532354150,135000,138074.74799025565,-3074.7479902556515,4127 ONTARIO ST,Sawyer
528172020,275000,278059.44745119265,-3059.447451192653,3038 HARRISON RD,NridgHt
908228010,108500,111540.53756567463,-3040.537565674633,3232 LETTIE ST,Edwards
902329070,114504,117523.34743178086,-3019.3474317808577,213 7TH ST,OldTown
528168030,290000,293018.5699813,-3018.569981299981,3902 VALLEY VIEW RD,NridgHt
528220040,167800,170817.5088857818,-3017.5088857818046,2719 LAUREL ST,Gilbert
907255010,220000,223006.95806060208,-3006.9580606020754,527 BROWN CT,CollgCr
902304060,130000,133000.97848100308,-3000.9784810030833,709 CLARK AVE 709 1/2,OldTown
535151020,141000,143994.05401539576,-2994.0540153957554,2213 JENSEN AVE,NAmes
528181010,192000,194988.09059532642,-2988.0905953264155,2926 ROXBORO DR,NridgHt
905475160,125000,127978.6488563786,-2978.648856378597,3208 WOODLAND ST,Edwards
528456220,210000,212976.55086421274,-2976.550864212739,2835 ASPEN RD,Somerst
534202170,143000,145920.43623506333,-2920.436235063331,1223 25TH ST,NAmes
534276160,120000,122909.21955194403,-2909.2195519440284,2033 FERNDALE AVE,NAmes
909428170,236500,239374.9532632889,-2874.9532632888877,2117 GREENBRIAR CIR,Crawfor
907412080,185900,188749.4413022798,-2849.441302279796,4811 WALLER ST,CollgCr
906230010,269500,272340.8025989888,-2840.802598988812,906 DELAWARE AVE,SawyerW
528480160,205950,208782.85388680338,-2832.8538868033793,2615 CLAYTON DR,Somerst
528326060,248000,250817.5598801339,-2817.559880133893,3109 ALMOND RD,NoRidge
527105070,189500,192314.02385253954,-2814.02385253954,2209 STONE BROOKE RD,Gilbert
903228120,119000,121765.67250459152,-2765.6725045915227,1214 ROOSEVELT AVE,BrkSide
905451050,135000,137705.31572103838,-2705.3157210383797,321 CRANE AVE,Edwards
531453140,144000,146704.92091235387,-2704.920912353875,1501 ILLINOIS AVE,SawyerW
534278150,140500,143199.32828902296,-2699.3282890229602,2302 FURMAN DR,NAmes
527325240,161000,163668.74502136497,-2668.7450213649718,1502 BUCHANAN DR,NWAmes
531376030,184000,186668.06722188147,-2668.0672218814725,1422 CALIFORNIA AVE,SawyerW
528120030,335000,337661.1089505222,-2661.1089505222044,3112 WESTON DR,NridgHt
527146010,239500,242142.30091037275,-2642.3009103727527,4139 STONE BROOKE RD,StoneBr
528168040,285000,287622.3126511625,-2622.3126511625014,3818 VALLEY VIEW RD,NridgHt
534403050,145000,147620.53158847278,-2620.531588472775,1304 20TH ST,NAmes
906475100,195000,197606.3290106779,-2606.3290106779023,225 PARKRIDGE CIR,ClearCr
532377050,145000,147605.05873734748,-2605.0587373474846,4004 TORONTO ST,Sawyer
905377010,135000,137604.44653279887,-2604.446532798873,121 MCDONALD DR,Edwards
528188060,173000,175603.34682358347,-2603.3468235834735,3716 ASHTON DR,NridgHt
527131110,247900,250481.31328981888,-2581.313289818878,4207 STONE BROOKE RD,StoneBr
527451650,119500,122061.9457174337,-2561.9457174337003,1465 BRECKINRIDGE CT,BrDale
527364030,240900,243461.56278915153,-2561.5627891515323,2723 SOMERSET DR,Somerst
923229040,153500,156061.23720823898,-2561.2372082389775,3431 SOUTHDALE DR,Mitchel
907262080,197000,199558.40728155657,-2558.407281556574,809 TENNYSON AVE,CollgCr
527110020,168500,171043.31255965563,-2543.3125596556347,1909 WYNGATE DR,Gilbert
908250040,96000,98526.06832644409,-2526.0683264440886,3413 COY ST,Edwards
535453040,125900,128411.33232570917,-2511.332325709169,1511 GLENDALE AVE,NAmes
535325130,127000,129485.5542343386,-2485.554234338604,209 17TH ST,NAmes
527427090,133000,135485.1797736303,-2485.1797736303124,3301 POLARIS DR,NAmes
923230190,130000,132474.0060136587,-2474.0060136587126,732 GARNET DR,Mitchel
534426040,145500,147962.705813035,-2462.7058130349906,1909 ROOSEVELT AVE,NAmes
907290210,140000,142459.6088299542,-2459.6088299542025,4637 TWAIN ST,CollgCr
535451210,109900,112341.77784687172,-2441.777846871715,1430 CARROLL AVE,NAmes
535180100,136000,138439.2649837163,-2439.2649837163044,2001 DOUGLAS AVE,NAmes
908203100,90000,92434.93629729928,-2434.936297299282,308 VILLAGE DR,Edwards
902109120,119164,121583.71323988936,-2419.713239889359,627 9TH ST,OldTown
528228460,160200,162605.91386439427,-2405.9138643942715,4108 BRICKMAN AVE,Blmngtn
535154060,176000,178394.02555699868,-2394.0255569986766,2215 KELLOGG AVE,NAmes
902207080,126175,128548.2695988746,-2373.269598874598,1010 STAFFORD AVE,OldTown
527357020,170000,172372.51643834126,-2372.516438341263,2953 MONROE DR,NWAmes
534202020,124400,126764.33142170089,-2364.3314217008883,1210 28TH ST,NAmes
527359050,152000,154355.821303003,-2355.821303003002,2838 MONROE DR,NWAmes
907125080,145000,147335.61592857382,-2335.615928573825,5402 SCHUBERT ST,CollgCr
903231080,123000,125322.26130535232,-2322.2613053523237,1023 MARSTON AVE,BrkSide
534152050,205000,207321.8359257842,-2321.835925784195,2102 PRAIRIE VIEW EAST,NWAmes
904302260,100000,102318.93988091277,-2318.9398809127742,250 CAMPUS AVE 248,SWISU
528490040,234500,236786.55384935238,-2286.553849352378,2404 CLAYTON DR,Somerst
902108060,105000,107277.65051101838,-2277.650511018379,417 10TH ST,OldTown
903458020,101000,103248.71971351828,-2248.7197135182796,1124 N 2ND ST,IDOTRR
906223180,215000,217237.30822101256,-2237.3082210125576,1025 VERMONT CT,SawyerW
535403200,120000,122224.20506355143,-2224.2050635514315,211 E 16TH ST,NAmes
528235050,183200,185419.84791678737,-2219.847916787374,3915 BRICKMAN AVE,Gilbert
905108170,152000,154218.07493107684,-2218.074931076844,922 MESA VERDE PL,Sawyer
902206270,137000,139192.56183265802,-2192.561832658015,930 DUFF AVE,OldTown
534427040,142000,144179.55292188041,-2179.552921880415,804 20TH ST,NAmes
921205070,281213,283388.4167720426,-2175.4167720425758,2304 COTTONWOOD RD,Timber
905452040,154400,156570.8541614447,-2170.854161444702,335 FRANKLIN AVE,Edwards
531384030,189000,191157.55882201984,-2157.5588220198406,5234 TEXAS CIR,SawyerW
903227090,132500,134653.3078152542,-2153.3078152542002,1206 MARSTON AVE,BrkSide
905103180,132000,134120.631458726,-2120.631458726013,1122 ARIZONA AVE,Sawyer
907200340,128200,130293.82375554001,-2093.823755540012,5203 SCHUBERT ST,CollgCr
902456015,64500,66591.72201614059,-2091.7220161405858,115 CENTER AVE,IDOTRR
907200270,134900,136991.6252773331,-2091.625277333107,112 SANDBURG CT,CollgCr
535353130,112500,114589.51666229451,-2089.5166622945108,625 13TH ST,OldTown
905104240,119900,121954.07525835121,-2054.0752583512076,803 YUMA AVE 805,Sawyer
534476150,167000,169044.68289064858,-2044.6828906485753,1315 MARSTON AVE,NAmes
531478010,107000,109041.12376479794,-2041.1237647979433,4712 TORONTO ST,SawyerW
907295020,208900,210929.82561551096,-2029.8256155109557,606 DOYLE AVE,CollgCr
923225040,129900,131920.25985627493,-2020.2598562749336,3318 SOUTHDALE DR,MeadowV
905103110,123000,125014.61949834076,-2014.6194983407622,4027 ROSS RD,Sawyer
528250040,178000,180010.8330923358,-2010.8330923357862,4003 HYDE AVE,Gilbert
534401140,178900,180901.16397684554,-2001.1639768455352,1403 COOLIDGE DR,NAmes
908102100,140000,141994.16161773022,-1994.1616177302203,202 SOUTH DAKOTA AVE,Edwards
907285010,227000,228976.75273980742,-1976.7527398074162,4630 CLEMENS BLVD,CollgCr
534201250,155000,156940.24583686359,-1940.2458368635853,1219 24TH ST,NAmes
903230100,100000,101940.06375409049,-1940.0637540904863,1015 CURTISS AVE,BrkSide
907414060,179600,181522.5868985562,-1922.586898556212,4824 WALLER ST,CollgCr
531375130,153000,154901.36972566196,-1901.3697256619635,5305 KANSAS DR,SawyerW
535152070,143000,144833.50840501816,-1833.5084050181613,2221 CLARK AVE,NAmes
902103100,128900,130726.91824570348,-1826.9182457034767,611 11TH ST,OldTown
535457090,148000,149824.97935809655,-1824.9793580965488,1326 MAXWELL AVE,NAmes
534403420,147000,148822.3733101897,-1822.3733101896942,1912 BEL AIR DR,NAmes
907285080,210000,211817.21783405906,-1817.2178340590617,4532 CLEMENS BLVD,CollgCr
905101490,139000,140803.34896121852,-1803.3489612185222,1232 ARIZONA AVE,Sawyer
903236010,127000,128793.0915099624,-1793.0915099623962,808 10TH ST,BrkSide
532354010,132500,134288.78047628823,-1788.7804762882297,4142 TORONTO ST,Sawyer
902202090,140000,141758.2453355834,-1758.2453355834004,1204 STAFFORD AVE,OldTown
907192130,221000,222743.1091089669,-1743.1091089668917,5427 CLEMENS BLVD,CollgCr
534175100,164500,166220.53345572538,-1720.533455725381,2207 HAYES AVE,NWAmes
916475100,312500,314212.54515561124,-1712.5451556112384,2315 SUNDOWN DR,Timber
907418010,218836,220541.01358884206,-1705.0135888420627,804 POE AVE,CollgCr
531376060,181000,182687.6351423729,-1687.635142372892,1514 CALIFORNIA AVE,SawyerW
923276180,139000,140672.27547070256,-1672.2754707025597,636 GARDEN RD,Mitchel
902207170,99500,101160.7495349822,-1660.7495349821984,911 MAXWELL AVE,OldTown
905101200,118500,120139.37343472766,-1639.3734347276622,3812 ONTARIO ST,Sawyer
535325400,105000,106605.80167744272,-1605.8016774427233,1606 BURNETT AVE,NAmes
535176100,166800,168402.58776289265,-1602.5877628926537,2222 DUFF AVE,NAmes
908151040,147000,148590.18667065614,-1590.1866706561414,413 WELLONS CIR,Edwards
528439060,245000,246573.0852932225,-1573.0852932225098,2523 YORKSHIRE ST,Somerst
527451520,94500,96050.12311591284,-1550.1231159128365,1436 BRECKINRIDGE CT,BrDale
527145080,191500,193038.397869629,-1538.3978696289996,4024 FLETCHER BLVD,StoneBr
535178060,139000,140525.91361232978,-1525.9136123297794,2017 KELLOGG AVE,NAmes
910206010,68104,69623.00345293267,-1519.0034529326658,328 S RUSSELL AVE,IDOTRR
906204140,228500,230004.34189213146,-1504.3418921314587,1102 IDAHO AVE,SawyerW
907192040,217500,218998.50783259183,-1498.5078325918294,5319 CLEMENS BLVD,CollgCr
907280100,285000,286480.777330481,-1480.7773304809816,4521 CLEMENS BLVD,CollgCr
914452060,145000,146437.5787801668,-1437.5787801668048,411 OPAL CIR 413,Mitchel
902205140,107900,109324.49085945185,-1424.4908594518492,1130 STAFFORD AVE,OldTown
527402250,149900,151317.13667614854,-1417.1366761485406,1115 GARNER CIR,NAmes
527353060,249000,250400.28949615598,-1400.2894961559796,2129 STEVENSON DR,NWAmes
534275010,136500,137899.0690416389,-1399.069041638897,2127 MELROSE AVE,NAmes
907187080,191000,192397.75460341643,-1397.754603416426,5212 CERVANTES DR,CollgCr
533223110,139000,140393.42416555336,-1393.4241655533551,2410 EATON AVE,Somerst
535453210,155000,156370.49196246665,-1370.4919624666509,1522 MAXWELL AVE,NAmes
902301120,137000,138367.08903452128,-1367.0890345212829,820 WILSON AVE,OldTown
914476020,126000,127361.57539473576,-1361.575394735759,624 CRYSTAL ST,Mitchel
532378160,135000,136358.3550031466,-1358.3550031466002,3815 ONTARIO ST,Sawyer
534403040,158000,159353.32066679787,-1353.3206667978666,1310 20TH ST,NAmes
907250070,250000,251349.50725013542,-1349.5072501354152,5115 CLEMENS BLVD,CollgCr
528235180,190000,191282.92708818498,-1282.9270881849807,3920 WELBECK DR,Gilbert
528280150,170000,171278.84247549914,-1278.842475499143,3808 WESTLAWN DR,Gilbert
533242030,221000,222263.43380479532,-1263.4338047953206,2425 CAMDEN DR,Somerst
528181080,202500,203742.38380740644,-1242.3838074064406,2902 ROXBORO DR,NridgHt
532378180,123000,124241.24783808176,-1241.247838081763,3825 ONTARIO ST,Sawyer
532377140,128500,129741.01338121611,-1241.0133812161075,1308 ALBERTA AVE,Sawyer
905200350,148000,149222.61502463697,-1222.6150246369652,3605 ROSS RD,Sawyer
526302120,169000,170218.4818587718,-1218.4818587717891,627 RIVER OAK DR,NAmes
527450520,100500,101713.94911095769,-1213.949110957692,1208 TRUMAN PL,BrDale
527110080,177000,178212.08404636287,-1212.0840463628701,2006 WYNGATE DR,Gilbert
528480110,200825,202021.17789159482,-1196.1778915948234,2517 CLAYTON DR,Somerst
910226040,165500,166693.10190172557,-1193.1019017255749,220 S MAPLE AVE,IDOTRR
908102270,167000,168171.21465347867,-1171.2146534786734,202 TODD CIR,Edwards
528250030,213000,214150.62016332147,-1150.620163321466,4007 HYDE AVE,Gilbert
535150210,135000,136136.27909643244,-1136.2790964324377,2013 CLARK AVE,NAmes
532376180,116000,117125.33875536226,-1125.3387553622597,3913 TORONTO ST,Sawyer
528250060,180000,181086.02208302112,-1086.0220830211183,3913 HYDE AVE,Gilbert
533221040,180000,181082.36704308138,-1082.36704308138,2721 HAMPTON ST,Somerst
923228390,75190,76271.5614924446,-1081.5614924445981,3418 HARCOURT DR,MeadowV
528150080,372397,373474.0861595378,-1077.0861595377792,4017 VALLEY VIEW RD,NridgHt
527163070,185000,186057.58780890683,-1057.5878089068283,3803 BROOKDALE AVE,Gilbert
907131090,212000,213055.8031466932,-1055.8031466931861,5300 NORRIS ST,CollgCr
923228110,80000,81042.78411648075,-1042.784116480747,632 MEADOW PL,MeadowV
534127260,164000,165021.69464633169,-1021.6946463316854,2708 EISENHOWER AVE,NWAmes
909250160,96500,97503.89135211056,-1003.8913521105569,2321 BAKER ST,Crawfor
905105190,130000,130991.17015470666,-991.1701547066623,822 YUMA AVE,Sawyer
903454020,72000,72990.1803217597,-990.1803217597044,1214 N 3RD ST,IDOTRR
923225190,104500,105472.42743644645,-972.4274364464509,3442 SOUTHDALE DR,MeadowV
534479150,112900,113855.38528051545,-955.3852805154456,1311 GRAND AVE,NAmes
534276290,106500,107446.84485845325,-946.8448584532453,2030 MELROSE AVE,NAmes
907202050,150500,151434.4893967726,-934.4893967726093,5020 EMERSON DR,CollgCr
908152035,127000,127925.64138261726,-925.6413826172648,4114 APLIN RD,Edwards
903425245,167500,168423.46708182222,-923.4670818222221,600 RIDGEWOOD AVE,BrkSide
907192020,190550,191473.14403522378,-923.1440352237842,5307 CLEMENS BLVD,CollgCr
527404020,128000,128901.65769783428,-901.6576978342782,1218 JEFFERSON ST,NAmes
907275140,279500,280385.1893126265,-885.1893126264913,4633 HEMINGWAY DR,CollgCr
528275070,236000,236835.0238167594,-835.023816759407,3813 WESTLAWN DR,Gilbert
527378020,157000,157785.44581576457,-785.4458157645713,1604 JACKSON DR,NWAmes
535302080,135000,135773.4871209629,-773.4871209629055,1817 BURNETT AVE,NAmes
535375160,114000,114768.33307894977,-768.3330789497704,1532 BURNETT AVE,OldTown
528275060,172400,173163.44017248086,-763.4401724808558,3817 WESTLAWN DR,Gilbert
527357180,292500,293256.33521840605,-756.3352184060495,3008 EISENHOWER CIR,NWAmes
905108190,134900,135648.68300977797,-748.6830097779748,934 MESA VERDE PL,Sawyer
902106060,107500,108247.89115927693,-747.8911592769291,1003 WILSON AVE,OldTown
902201140,147000,147740.59888111558,-740.5988811155839,1226 CARROLL AVE,OldTown
527212040,361919,362635.35510896024,-716.3551089602406,4020 EDGEWATER DR,StoneBr
903225040,135000,135716.119847772,-716.1198477720027,1217 CURTISS AVE,BrkSide
906380120,203000,203709.8499004477,-709.8499004477053,319 HARTFORD DR,CollgCr
535304020,139500,140198.45365661194,-698.453656611935,1715 CLARK AVE,NAmes
527301170,215000,215676.47702939983,-676.4770293998299,2322 BUCHANAN DR,NWAmes
533253050,188000,188669.6849728458,-669.6849728458037,2016 PINEHURST DR,Greens
909175080,60000,60669.49633858049,-669.4963385804876,507 HAYWARD AVE,SWISU
905107140,143500,144166.2165965744,-666.2165965744061,911 MESA VERDE PL,Sawyer
535106140,114500,115164.13993305326,-664.1399330532586,427 24TH ST,NAmes
534175140,140500,141159.93671573553,-659.93671573553,2111 HAYES AVE 2113,NWAmes
907262060,240000,240650.39537025787,-650.3953702578729,801 TENNYSON AVE,CollgCr
903426180,149500,150148.3315940491,-648.3315940490866,807 HODGE AVE,OldTown
535105060,174000,174647.24068845165,-647.2406884516531,428 26TH ST,NAmes
910202050,55000,55646.47566873301,-646.4756687330082,107 S MAPLE AVE,IDOTRR
527302110,210000,210642.61920845107,-642.6192084510694,3309 CLINTON CT,NWAmes
528477040,226700,227338.4563920434,-638.4563920433866,2603 KINGSTON DR,Somerst
528390210,248000,248625.28477656172,-625.2847765617189,3038 REDBUD CIR,NoRidge
907401050,207000,207616.73510421865,-616.7351042186492,905 TENNYSON AVE,CollgCr
532378240,125500,126100.77329034335,-600.7732903433498,1322 ALABAMA LN,Sawyer
907412010,196500,197088.4716502275,-588.4716502274969,4919 WALLER ST,CollgCr
911103060,119600,120181.44804216262,-581.4480421626213,311 S WALNUT AVE,IDOTRR
527163040,178000,178573.28651800836,-573.2865180083609,3821 BROOKDALE AVE,Gilbert
903232100,131750,132321.60215825943,-571.6021582594258,1015 ROOSEVELT AVE,BrkSide
907135180,123600,124169.66777047768,-569.6677704776812,5445 FROST DR,CollgCr
535375010,99900,100403.31302815652,-503.3130281565245,316 16TH ST,OldTown
531376010,173000,173489.47210597704,-489.47210597703815,1410 CALIFORNIA AVE,SawyerW
903454090,141000,141481.96607797052,-481.96607797051547,1211 N 2ND ST,IDOTRR
906392080,175900,176372.6193503854,-472.6193503853865,5318 DURANT ST,CollgCr
907420080,189000,189471.1255738221,-471.12557382209343,1002 POE AVE,CollgCr
528235010,188500,188960.96162057747,-460.9616205774655,4009 BRICKMAN AVE,Gilbert
907187030,188000,188446.61648539084,-446.61648539084126,5213 CERVANTES DR,CollgCr
908188120,130000,130440.32140704367,-440.3214070436661,3834 MARIGOLD DR,Edwards
908152180,141000,141438.14636696712,-438.14636696712114,407 JEFFREY LN 409,Edwards
533253180,213750,214174.80384377466,-424.80384377465816,2866 TORREY PINES RD,Greens
528190010,207000,207423.9600567115,-423.96005671151215,3602 FARNHAM DR,NridgHt
534250335,170000,170417.8684370163,-417.8684370162955,2313 MCKINLEY CIR,NWAmes
535376060,149000,149407.17717323807,-407.177173238073,1511 DOUGLAS AVE,OldTown
