PID,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
902105020,42.03245028571428,-93.61562981632653,2792,5,6,5,0,1920,2,0,5,1950,6,7,10440,1584,1208,1510,3,2,4,256000,254314.35557020336,1685.6444297966373,1127 BURNETT AVE,OldTown,fair price
906426195,42.027877,-93.67912,1953,4,6,8,0,1992,2,1,3,1992,6,5,53107,1079,874,1580,4,3,4,240000,238364.7792571901,1635.2207428099064,601 CHELSEA CT,ClearCr,fair price
905427010,42.02820253037844,-93.66171536533082,2009,4,7,6,1,1928,2,0,4,1950,6,7,19950,1337,672,672,3,3,3,235000,233417.9368731482,1582.0631268518046,3312 OAKLAND ST,Edwards,fair price
534151175,42.043132443732944,-93.63701692058576,2495,6,6,2,1,1993,2,1,4,1993,6,5,10791,1280,1215,1280,4,3,4,243500,241925.05608410185,1574.943915898155,2029 PRAIRIE VIEW EAST,NWAmes,fair price
528480020,42.052132986853664,-93.64365631551216,1761,7,5,9,6,2007,3,0,3,2007,7,6,10207,874,887,874,4,3,4,227875,226365.33435659722,1509.6656434027827,2616 KINGSTON DR,Somerst,fair price
906392090,42.02387559248089,-93.68912167103053,1846,3,7,9,1,2006,2,0,3,2006,6,5,13377,1846,-,1836,4,3,4,233555,232099.05387199047,1455.9461280095275,215 HARTFORD DR,CollgCr,fair price
528292030,42.05709294424635,-93.6415073065371,2312,10,5,6,5,1999,2,1,4,1999,7,5,15896,1223,1089,1177,4,3,4,245000,243585.32531034466,1414.6746896553377,2417 GRANT CIR,Gilbert,fair price
527368010,42.04927244444444,-93.639331,1811,7,5,9,6,2002,2,1,3,2002,8,5,8470,972,839,972,4,3,4,235000,233681.37971447947,1318.6202855205338,2754 SOMERSET DR,Somerst,fair price
527146030,42.06078187626982,-93.63219859003297,1616,10,5,6,5,1995,2,0,2,1996,8,5,5389,1616,-,1595,4,3,4,236500,235340.2829171234,1159.7170828765957,4131 STONE BROOKE RD,StoneBr,fair price
534127080,42.04791597701745,-93.63506393379615,2411,6,6,2,1,1970,2,1,4,1970,6,6,8000,1403,1008,1008,3,3,3,240050,238911.99455850365,1138.0054414963524,2612 CLEVELAND DR,NWAmes,fair price
907262060,42.015998,-93.687873,2327,3,7,9,1,2003,2,1,4,2003,7,5,10905,1129,1198,1129,4,3,4,240000,238919.99061016506,1080.0093898349442,801 TENNYSON AVE,CollgCr,fair price
914460020,41.995227545146506,-93.60738803049603,1392,6,6,3,3,2002,2,0,3,2002,5,5,10000,1392,-,1441,4,3,4,215000,213982.90530206854,1017.0946979314613,307 CRYSTAL ST,Mitchel,fair price
906223210,42.03078692058876,-93.68221545255237,2020,2,5,5,5,1995,2,1,3,1995,8,5,9828,1142,878,1128,4,3,4,239500,238689.7670913379,810.2329086620884,1007 VERMONT CT,SawyerW,fair price
907194010,42.01651302063701,-93.6892086342482,1840,3,7,9,1,2001,2,1,3,2001,7,5,12420,944,896,944,4,3,4,230000,229297.23957424937,702.7604257506318,723 WILDER BLVD,CollgCr,fair price
906203140,42.032549,-93.683476,2127,2,5,5,5,1991,2,1,4,1991,7,5,13125,912,1215,1104,4,3,5,238000,237406.60309331663,593.396906683367,4801 IDAHO CIR,SawyerW,fair price
907192120,42.016317023596216,-93.69159318608705,1479,3,7,9,1,2003,2,0,3,2003,7,5,10665,1479,-,1453,4,3,4,226000,225442.15289947425,557.8471005257452,5421 CLEMENS BLVD,CollgCr,fair price
907192090,42.01640816784333,-93.69123043198356,1573,3,7,9,1,2002,2,0,3,2002,7,5,9808,1573,-,1573,4,3,4,227000,226618.29084284062,381.70915715937736,5401 CLEMENS BLVD,CollgCr,fair price
907175080,42.01849162205524,-93.69079671519896,1418,3,7,9,1,1997,2,0,3,1998,7,5,8696,1418,-,1418,4,3,4,226001,225647.30463642796,353.69536357204197,5315 THACKERAY DR,CollgCr,fair price
906426210,42.027858332874445,-93.6791161110155,1759,4,6,8,0,1992,2,1,3,1993,7,5,16698,944,815,1449,4,3,4,233500,233194.13406714983,305.86593285016716,611 CHELSEA CT,ClearCr,fair price
528477040,42.052309459047265,-93.64348184635655,1768,7,5,9,6,2005,2,1,3,2005,7,5,9803,866,902,866,4,3,4,226700,226433.93691068894,266.0630893110647,2603 KINGSTON DR,Somerst,fair price
907252210,42.01885693993959,-93.68289296919987,1788,3,7,9,1,2001,2,0,3,2001,8,5,11838,1788,-,1753,5,3,4,236500,236254.69548706035,245.3045129396487,4707 HEMINGWAY DR,CollgCr,fair price
526353030,42.05135967551002,-93.61727860987578,2110,5,2,4,1,1968,2,1,3,1968,7,5,11160,2110,-,2110,5,3,3,244000,244152.8915819546,-152.89158195460914,3004 NORTHWOOD DR,NAmes,fair price
916386010,41.99523381632653,-93.64923497959184,1346,6,6,3,3,2008,2,0,3,2008,7,5,11896,1346,-,1336,4,3,4,220000,220209.0035330827,-209.00353308269405,3005 CEDAR LN,Timber,fair price
527353060,42.052102958122724,-93.63832453179472,2673,6,6,2,1,1980,2,1,4,1991,7,7,12388,1539,1134,1043,4,3,4,249000,249212.19079725453,-212.19079725453048,2129 STEVENSON DR,NWAmes,fair price
528429050,42.05510150572288,-93.64230305845233,1574,7,5,9,6,2006,2,0,3,2006,8,5,11957,1574,-,1574,4,3,4,232000,232308.6369706144,-308.63697061440325,3306 KENT AVE,Somerst,fair price
907265030,42.01697175510204,-93.68573373469388,1654,3,7,9,1,2002,2,0,3,2002,7,5,8125,1654,-,1654,4,3,4,230000,230443.59803931104,-443.5980393110367,4908 CLEMENS BLVD,CollgCr,fair price
528228430,42.06241273217415,-93.64167800035054,1548,10,5,6,5,2004,2,0,2,2004,7,5,3072,1548,-,1365,4,3,4,225000,225484.39419220446,-484.39419220446143,2404 WESTWIND DR,Blmngtn,fair price
531367050,42.03629930100185,-93.69289640141052,2084,2,5,5,5,2004,2,1,4,2004,7,5,10142,956,1128,956,4,3,4,233000,233634.89865911755,-634.898659117549,5505 MARYLAND ST,SawyerW,fair price
905426100,42.02700265,-93.66294744065243,2008,4,7,6,1,1948,3,0,3,2002,5,8,7800,1112,896,896,5,3,3,225000,225644.96144289896,-644.9614428989589,413 HAWTHORNE  AVE,Edwards,fair price
528172070,42.059171791900965,-93.65017942182133,1721,10,5,6,5,2005,2,0,3,2005,8,5,9254,1721,-,1721,4,3,4,232698,233563.07197935617,-865.071979356173,3010 HARRISON RD,NridgHt,fair price
909276010,42.018934,-93.642325,1517,2,3,7,5,1929,1,0,3,1950,8,7,11435,792,725,792,4,3,4,230000,230955.20166665618,-955.2016666561831,400 PEARSON AVE,Crawfor,fair price
527105140,42.060855970275746,-93.64016214507029,1733,10,5,6,5,2003,2,1,3,2003,7,5,12394,847,886,847,4,3,4,225000,226097.5507482402,-1097.5507482402027,4012 HYDE AVE,Gilbert,fair price
903200080,42.03351130621579,-93.629115839808,1576,5,6,5,0,1923,1,1,3,2004,5,6,21384,1072,504,1324,4,3,3,223500,224605.71024988402,-1105.710249884025,1239 ORCHARD DR,BrkSide,fair price
906223220,42.030740306862924,-93.68221448418413,2037,2,5,5,5,1996,2,1,3,1996,7,5,10541,1302,735,672,4,3,4,229000,230354.54845331694,-1354.5484533169365,1003 VERMONT CT,SawyerW,fair price
904100140,42.0334826686892,-93.6563841302438,2403,4,6,8,0,1940,2,0,4,1950,7,7,24090,1207,1196,1032,3,3,3,244400,245802.95445008384,-1402.9544500838383,2833 ROSS RD,ClearCr,fair price
906380100,42.02548264949602,-93.6891139269998,1800,3,7,9,1,2007,2,0,2,2007,9,5,11923,1800,-,1800,5,3,5,239000,240484.05585555322,-1484.0558555532189,411 HARTFORD DR,CollgCr,fair price
528275070,42.058646144375054,-93.64266487492704,2256,10,5,6,5,2000,2,1,4,2000,7,5,8795,980,1276,952,4,3,4,236000,237525.38815855372,-1525.3881585537165,3813 WESTLAWN DR,Gilbert,fair price
909254050,42.0118554,-93.6456983,1512,2,3,7,5,1925,2,0,3,1997,8,9,7609,798,714,798,4,3,2,231000,232575.03406277418,-1575.0340627741825,603 ASH AVE,Crawfor,fair price
905427070,42.02762908393899,-93.66053930270782,2108,4,7,6,1,1935,2,0,4,1986,6,7,13728,1236,872,1127,4,3,3,235000,236587.16962599132,-1587.1696259913151,543 FOREST GLEN,Edwards,fair price
907262030,42.016201367346945,-93.6868757755102,1768,3,7,9,1,2003,2,1,3,2003,7,5,8158,884,884,884,4,3,4,224900,226546.99407492828,-1646.9940749282832,5013 KEATS ST,CollgCr,fair price
906394040,42.02324445241788,-93.68889711994818,1614,3,7,9,1,2005,2,0,3,2005,7,5,9316,1614,-,1614,4,3,4,225000,226981.37344519823,-1981.373445198231,124 HARTFORD DR,CollgCr,fair price
911370460,42.009410175867174,-93.61543940059218,1625,2,3,7,5,2006,2,0,2,2007,8,5,4750,1625,-,1573,4,3,4,235000,237059.07255838148,-2059.0725583814783,415 ASPEN RIDGE RD,Crawfor,fair price
907290040,42.01767675510204,-93.682723,1661,3,7,9,1,1998,2,0,3,1998,7,5,12137,1661,-,1649,4,3,4,224900,227491.8797118884,-2591.8797118884104,621 SHELLEY AVE,CollgCr,fair price
534177230,42.04455376067282,-93.63181831620726,1665,6,6,2,1,2001,2,1,3,2001,8,6,8400,810,855,810,4,3,4,227000,229653.97392107896,-2653.9739210789558,2304 FILLMORE AVE,NWAmes,fair price
528456240,42.051244347699615,-93.64736223447908,1218,7,5,9,6,2009,2,0,2,2009,6,5,7862,1218,-,1218,4,3,4,208300,211000.80664317193,-2700.8066431719344,2847 ASPEN RD,Somerst,fair price
533213010,42.04742736392327,-93.6475996487335,1726,7,5,9,6,2008,2,1,2,2008,6,5,3830,1726,-,1726,4,3,4,222000,224718.37825236432,-2718.3782523643167,2805 BRISTOL DR,Somerst,fair price
907401090,42.014143408163264,-93.68706444897958,1668,3,7,9,1,2003,2,0,3,2003,8,5,10635,1668,-,1657,4,3,4,232000,234725.97594492225,-2725.9759449222474,5020 WALLER ST,CollgCr,fair price
909281010,42.01747083627112,-93.63975358571135,2345,2,3,7,5,1932,2,1,4,1950,6,8,16560,1170,1175,952,3,3,4,239000,241738.78650611694,-2738.786506116943,2014 KILDEE ST,Crawfor,fair price
907251090,42.01834544467016,-93.68766481029267,2031,3,7,9,1,2002,2,1,3,2002,8,5,9473,1128,903,1128,4,3,4,237000,240022.20826188603,-3022.2082618860295,522 SMILEY AVE,CollgCr,fair price
906380220,42.02463150999388,-93.69074120533328,1254,3,7,9,1,2008,2,0,2,2008,8,5,10324,1254,-,1254,4,3,4,221800,225007.09237309598,-3207.0923730959767,5425 DURANT ST,CollgCr,fair price
907285040,42.01784808346278,-93.68127120441729,2090,3,7,9,1,1995,2,1,3,1996,8,5,10000,1220,870,1220,4,3,4,240000,243272.78997505983,-3272.78997505983,4612 CLEMENS BLVD,CollgCr,fair price
533252130,42.04298891836734,-93.64575671428571,1437,7,5,9,6,1976,2,0,3,2004,5,8,10768,1437,-,1437,4,3,4,218000,221357.19623222994,-3357.196232229937,2802 TORREY PINES CIR,Veenker,fair price
907252050,42.018427086422605,-93.6866276553865,1762,3,7,9,1,2002,2,1,3,2002,7,5,9930,878,884,826,4,3,4,222000,225957.1719053433,-3957.1719053433044,4927 HEMINGWAY DR,CollgCr,fair price
907175060,42.01820137496702,-93.69157660431875,1494,3,7,9,1,1997,2,0,3,1997,6,5,9236,1494,-,1479,4,3,4,217000,221039.53428030803,-4039.5342803080275,5405 THACKERAY DR,CollgCr,fair price
916455070,41.99633696806935,-93.64682732432733,1296,6,6,3,3,2001,2,0,2,2002,8,5,6853,1296,-,1267,4,3,5,220000,224386.93065629693,-4386.930656296929,2909 WHITE OAK DR,Timber,fair price
906223110,42.03093013690148,-93.68199716308956,1626,2,5,5,5,1994,2,1,3,1994,7,5,9938,1626,-,1602,4,3,4,226500,231131.36617394563,-4631.366173945629,1018 VERMONT CT,SawyerW,fair price
528458070,42.05079679398725,-93.64676290642836,1547,7,5,9,6,2009,2,1,3,2009,7,5,8640,764,783,756,4,3,4,215200,220052.24715001544,-4852.247150015435,2816 ASPEN RD,Somerst,fair price
528280180,42.058578192530824,-93.64236597323693,1892,10,5,6,5,2000,2,1,3,2001,7,5,8220,1008,884,982,3,3,4,226750,231793.34585609465,-5043.345856094646,3820 WESTLAWN DR,Gilbert,undervalued
905425125,42.02839073708279,-93.6632647299644,2358,4,6,8,0,1908,3,0,5,1997,6,8,45600,1307,1051,907,3,2,3,240000,245052.03299716074,-5052.0329971607425,3421 OAKLAND ST,ClearCr,undervalued
909428190,42.012481963414636,-93.6405458414634,1640,2,3,7,5,1954,1,0,3,2006,6,7,14778,1640,-,1296,4,3,3,224000,229077.3087373375,-5077.308737337502,2114 GREENBRIAR CIR,Crawfor,undervalued
907196050,42.016592642992194,-93.68899743746088,1786,3,7,9,1,2001,2,1,3,2002,7,5,11250,920,866,920,4,3,4,223500,228846.2782922713,-5346.278292271309,718 WILDER BLVD,CollgCr,undervalued
906204140,42.03220343981452,-93.68319406749146,1982,2,5,5,5,1989,2,1,3,1989,7,6,11287,1175,807,807,4,3,4,228500,233879.6616094085,-5379.661609408504,1102 IDAHO AVE,SawyerW,undervalued
907275080,42.01847041777077,-93.67948936241542,1592,3,7,9,1,1994,2,0,3,1995,8,5,11927,1592,-,1556,4,3,4,228000,233391.8571831484,-5391.857183148386,4539 HEMINGWAY DR,CollgCr,undervalued
902329030,42.02822412244898,-93.6122507755102,2268,5,6,5,0,1890,3,0,3,2002,8,9,9000,1157,1111,346,4,3,2,240000,245432.7927494485,-5432.792749448505,719 DOUGLAS AVE,OldTown,undervalued
527325160,42.054181,-93.6323624,2263,6,6,2,1,1977,2,1,3,1994,7,7,16659,1468,795,795,4,3,3,235000,240513.05485200376,-5513.0548520037555,1624 BUCHANAN DR,NWAmes,undervalued
528174050,42.05923777869763,-93.64939269814306,1358,10,5,6,5,2005,2,0,2,2005,6,5,6904,1358,-,1358,4,3,4,213000,218580.67984324455,-5580.67984324455,2910 HARRISON RD,NridgHt,undervalued
907253110,42.01869977841745,-93.68464309104452,2161,3,7,9,1,2001,2,1,3,2001,7,5,10400,1290,871,1257,4,3,4,230500,236090.5125819751,-5590.512581975112,4812 HEMINGWAY DR,CollgCr,undervalued
527356020,42.05050176633044,-93.63749315294264,2784,6,6,2,1,1978,3,1,5,1978,7,5,16692,1392,1392,1392,4,3,4,250000,255596.10699712276,-5596.106997122755,2935 EISENHOWER AVE,NWAmes,undervalued
907192130,42.016293343535715,-93.691702800301,1494,3,7,9,1,2002,2,0,3,2002,7,5,12803,1494,-,1494,4,3,4,221000,226712.3753414814,-5712.375341481413,5427 CLEMENS BLVD,CollgCr,undervalued
907285010,42.01784848459848,-93.68151730116716,1939,3,7,9,1,1998,2,1,3,1998,7,5,11250,1070,869,1054,4,3,4,227000,233078.52546855886,-6078.525468558859,4630 CLEMENS BLVD,CollgCr,undervalued
907254020,42.017735289970865,-93.68445533701973,1852,3,7,9,1,1999,2,1,3,2000,8,5,9066,1004,848,1004,4,3,4,230000,236114.20291313186,-6114.202913131856,519 POE CIR,CollgCr,undervalued
535126140,42.046453,-93.615497,1988,5,2,4,1,1966,2,1,4,1999,6,7,14670,1104,884,1104,4,3,3,227000,233141.20136658708,-6141.201366587076,2500 KELLOGG AVE,NAmes,undervalued
533234020,42.04661079961037,-93.64350378515023,1789,7,5,9,6,2001,2,1,3,2001,7,5,10646,872,917,858,3,3,3,223000,229191.59581483464,-6191.59581483464,2517 SHERWOOD AVE,Somerst,undervalued
907250020,42.018620604965065,-93.68789279530226,1795,3,7,9,1,2002,2,0,3,2002,8,5,9742,1795,-,1777,4,3,4,230000,236209.46930753445,-6209.469307534455,505 SMILEY AVE,CollgCr,undervalued
528228375,42.06311145561556,-93.6404083005542,1589,10,5,6,5,2003,2,0,2,2003,8,5,3621,1589,-,1406,4,3,4,226500,232931.4288190027,-6431.4288190027,2314 WESTWIND DR,Blmngtn,undervalued
907255010,42.01762642857143,-93.68560465306123,1358,3,7,9,1,2002,1,1,1,2002,8,5,11088,1358,-,1348,4,3,4,220000,226488.51824902548,-6488.518249025481,527 BROWN CT,CollgCr,undervalued
528435070,42.054146461291175,-93.64249539030305,1588,7,5,9,6,2006,2,0,3,2006,8,5,10000,1588,-,1588,4,3,4,227000,233512.30950265538,-6512.309502655378,2514 DALTON ST,Somerst,undervalued
534177180,42.04375148778255,-93.63124205592922,2614,6,6,2,1,1974,2,1,4,1997,6,7,10800,1548,1066,1522,3,3,3,240000,246729.0511972947,-6729.051197294699,2204 FILLMORE AVE,NWAmes,undervalued
528240080,42.060176458179896,-93.6414130851072,1936,10,5,6,5,2000,2,1,3,2000,8,5,11194,1454,482,1406,4,3,4,230500,237313.91132767065,-6813.9113276706485,3903 WESTLAWN DR,Gilbert,undervalued
909425180,42.01339983344091,-93.64416302842115,1647,2,3,7,5,1977,2,0,3,1977,5,6,12984,1647,-,1430,4,3,4,217500,224373.01864517134,-6873.018645171338,1036 ASH AVE,Crawfor,undervalued
534104090,42.04831911111111,-93.639331,1929,7,5,9,6,2001,2,1,3,2001,7,5,7050,1057,872,1057,4,3,4,226000,232906.91883550456,-6906.918835504563,2634 SOMERSET DR,Somerst,undervalued
906420130,42.02944169714717,-93.6813598672391,2097,2,5,5,5,1993,2,1,3,1993,7,5,11228,1080,1017,1080,4,3,4,228000,235025.86921285305,-7025.869212853053,806 VERMONT CIR,SawyerW,undervalued
533250110,42.04482523153892,-93.64810611298782,1239,7,5,9,6,1995,1,1,1,1995,8,5,11064,1239,-,1230,4,3,4,217500,224530.52179267377,-7030.521792673768,2869 GREENSBORO CIR,Veenker,undervalued
906424010,42.03034370651663,-93.68114818670198,1511,2,5,5,5,1995,2,0,3,1995,8,5,11454,1511,-,1401,4,3,4,225000,232136.2254300291,-7136.225430029095,923 NEW HAMPSHIRE CIR,SawyerW,undervalued
907176010,42.01880653426052,-93.68977050049335,1771,3,7,9,1,1997,2,1,3,1997,6,5,13142,872,899,864,4,3,4,215700,222890.4442048203,-7190.444204820291,5249 THACKERAY DR,CollgCr,undervalued
528294070,42.0585568173041,-93.64093664203897,2291,10,5,6,5,1999,2,1,4,1999,7,5,8738,1005,1286,975,4,3,4,230000,237428.22744231494,-7428.227442314936,3808 HYDE AVE,Gilbert,undervalued
907418010,42.016003067952575,-93.68366082946746,1564,3,7,9,1,2007,2,0,3,2007,7,6,11058,1564,-,1564,4,3,4,218836,226264.4868685268,-7428.486868526787,804 POE AVE,CollgCr,undervalued
528427040,42.054533812179464,-93.644148,1369,7,5,9,6,2007,2,0,3,2007,7,6,9910,1369,-,1369,4,3,4,213133,220667.42259498313,-7534.422594983131,3223 CULLEN DR,Somerst,undervalued
528228405,42.06277727104964,-93.64046454535585,1576,10,5,6,5,2004,2,0,2,2004,7,5,3940,1576,-,1393,4,3,4,219990,227573.25821204451,-7583.258212044515,2332 WESTWIND DR,Blmngtn,undervalued
906382020,42.0254978104783,-93.68888870094037,1546,3,7,9,1,2005,2,0,3,2006,7,5,11750,1546,-,1546,4,3,4,217000,224840.0329513371,-7840.032951337111,408 HARTFORD DR,CollgCr,undervalued
909257050,42.01606057142857,-93.64484689795918,2080,2,3,7,5,1926,1,1,3,2004,7,9,10918,1276,804,1276,4,3,4,234000,241943.52809051232,-7943.528090512322,2222 STORM ST,Crawfor,undervalued
923202025,41.99317417475513,-93.6083826859676,1368,6,6,3,3,1997,2,0,2,1997,7,5,7020,1368,-,1288,3,3,4,215000,223029.84266788347,-8029.842667883466,3309 EMERALD DR,Mitchel,undervalued
528456230,42.05118981781087,-93.64722440955204,1335,7,5,9,6,2006,2,0,3,2007,7,5,9000,1335,-,1335,4,3,4,210400,218488.40993748518,-8088.409937485179,2841 ASPEN RD,Somerst,undervalued
526355170,42.049566067367955,-93.61723704898948,2223,5,2,4,1,1973,2,0,3,1973,7,6,13651,2223,-,2223,3,3,4,244000,252111.47648992756,-8111.4764899275615,2820 NORTHWOOD DR,NAmes,undervalued
528382030,42.052652510297946,-93.65081211897609,1839,7,5,9,6,1998,2,1,4,1998,7,5,16770,1195,644,1195,3,3,4,221000,229206.3367913207,-8206.336791320704,2907 ARROWWOOD CIR,NoRidge,undervalued
907254050,42.01778406443797,-93.68445351933772,1755,3,7,9,1,1999,2,1,3,1999,6,5,9468,840,915,840,3,3,4,214000,222312.99384967412,-8312.993849674123,505 POE CIR,CollgCr,undervalued
527301245,42.05430551029377,-93.63888925844303,1688,6,6,2,1,1988,2,0,2,1988,7,6,12680,1688,-,1675,5,3,4,226500,234938.84987069128,-8438.84987069128,2211 BUCHANAN DR,NWAmes,undervalued
527302185,42.055303816598176,-93.6364751856661,2064,6,6,2,1,1978,2,0,3,1978,7,5,18559,2064,-,2048,4,3,4,235000,243655.25577706294,-8655.255777062936,3416 CLINTON CT,NWAmes,undervalued
916326010,41.99817349317236,-93.64973434070023,1707,6,6,3,3,1981,2,1,2,1981,8,6,16669,1707,-,1686,3,3,4,228000,236842.95891398465,-8842.95891398465,2610 TIMBERLAND RD,Timber,undervalued
907401060,42.01517981818182,-93.6878659090909,1928,3,7,9,1,2003,2,1,4,2004,7,5,8200,847,1081,847,4,3,4,219500,228431.29921100082,-8931.29921100082,909 TENNYSON AVE,CollgCr,undervalued
527166010,42.05819059134361,-93.63936394715857,1983,10,5,6,5,1999,2,1,3,1999,7,5,10762,1005,978,978,4,3,4,225000,234015.64465496328,-9015.644654963282,2218 WINDFIELD DR,Gilbert,undervalued
528228565,42.06330892484189,-93.64211498970359,1506,10,5,6,5,2005,2,0,2,2005,7,5,3013,1506,-,1362,4,3,4,213490,222522.87210211527,-9032.872102115274,2415 LAKESIDE DR,Blmngtn,undervalued
533242030,42.04643892844015,-93.64119769245886,1568,7,5,9,6,2001,2,0,3,2002,8,5,7180,1568,-,1568,4,3,4,221000,230148.06664085193,-9148.066640851932,2425 CAMDEN DR,Somerst,undervalued
527368020,42.049145333333335,-93.639331,1674,7,5,9,6,2000,2,1,3,2000,7,5,7500,814,860,814,4,3,4,216000,225159.48697451848,-9159.486974518484,2738 SOMERSET DR,Somerst,undervalued
909425270,42.01507807249898,-93.64417992287247,1740,2,3,7,5,1940,1,1,3,1984,7,6,13125,960,780,800,3,3,3,219500,228701.16210874356,-9201.162108743563,828 ASH AVE,Crawfor,undervalued
909428240,42.012490682926824,-93.63957529268292,1906,2,3,7,5,1954,1,1,3,1954,6,5,17500,1906,-,1310,3,3,3,224000,233381.40588820638,-9381.405888206384,2004 GREENBRIAR CIR,Crawfor,undervalued
534403290,42.039192,-93.626753,2154,5,2,4,1,1964,2,1,5,1997,6,7,8800,845,1309,845,3,3,3,224500,233998.89275603334,-9498.89275603334,1700 BEL AIR DR,NAmes,undervalued
908178050,42.018824,-93.6715710248743,2314,4,7,6,1,2003,2,1,3,2005,7,5,11060,1164,1150,1150,4,3,5,229000,238737.2098026752,-9737.209802675206,4002 MARIGOLD DR,Edwards,undervalued
528292020,42.05709484015397,-93.64148806658568,2035,10,5,6,5,2001,2,1,3,2001,7,5,9505,884,1151,884,4,3,4,222500,232250.23626588818,-9750.236265888176,2411 GRANT CIR,Gilbert,undervalued
528138060,42.059846894154944,-93.65233799717822,1535,10,5,6,5,2004,2,0,3,2004,7,5,10171,1535,-,1517,4,3,4,214000,223785.2312260968,-9785.231226096803,4020 HASTINGS AVE,NridgHt,undervalued
528228340,42.063332643566966,-93.64039482796149,1456,10,5,6,5,2003,2,0,2,2003,8,5,3196,1456,-,1273,4,3,4,215000,225191.7987794797,-10191.798779479694,2313 WESTWIND DR,Blmngtn,undervalued
528240070,42.060213257327135,-93.64141992057222,1960,10,5,6,5,2002,2,1,4,2002,6,5,7851,860,1100,860,4,3,4,216500,226812.22195750472,-10312.22195750472,3907 WESTLAWN DR,Gilbert,undervalued
528275080,42.05861109625003,-93.64273991661801,1889,10,5,6,5,2000,2,1,3,2000,6,5,8658,1008,881,982,3,3,4,215000,225339.07185357044,-10339.071853570436,3809 WESTLAWN DR,Gilbert,undervalued
909428340,42.0110129,-93.6417633,1488,2,3,7,5,1968,2,0,3,1968,6,6,21579,1488,-,1488,3,3,4,215000,225505.4336644276,-10505.433664427605,2111 ASHMORE CIR,Crawfor,undervalued
906223040,42.03089965686291,-93.68109655740692,1958,2,5,5,5,1994,2,1,3,2001,7,5,9317,1029,929,779,4,3,4,220000,230526.9337555369,-10526.933755536913,1017 FLORIDA AVE,SawyerW,undervalued
527302080,42.054501,-93.637788,2183,6,6,2,1,1988,2,1,4,1988,7,5,13837,1377,806,1204,4,3,4,229000,239550.83000546094,-10550.830005460943,3300 EISENHOWER AVE,NWAmes,undervalued
907187060,42.017765,-93.689101,1753,3,7,9,1,1998,2,1,3,1999,7,5,12352,853,900,853,3,3,4,217000,227611.11299841283,-10611.112998412835,5200 CERVANTES DR,CollgCr,undervalued
