PID,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,LotArea,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood
903231080,1136,5,6,5,0,1929,1,0,2,1950,4,7,6240,624,512,704,3,3,3,123000,201070.2588010338,-78070.25880103381,1023 MARSTON AVE,BrkSide
910202060,1154,6,6,3,0,1922,1,0,3,2007,4,8,5436,796,358,796,4,3,3,125500,203558.1458132909,-78058.1458132909,109 S MAPLE AVE,IDOTRR
903226170,1176,5,6,5,0,1937,1,0,2,2000,6,9,6000,786,390,698,3,3,3,134900,212905.30568057724,-78005.30568057724,1226 CURTISS AVE,BrkSide
532354230,864,2,5,5,5,1961,1,0,2,1961,5,5,9079,864,-,864,3,3,3,122000,199978.79190983967,-77978.79190983967,1332 ARIZONA AVE,Sawyer
902403070,1470,5,6,5,0,1922,1,1,2,1994,6,7,10560,868,602,738,3,3,2,140750,218708.3566286441,-77958.3566286441,712 CRAWFORD AVE,OldTown
908201040,698,4,7,6,1,1947,1,0,2,2008,5,9,9405,698,-,698,3,-,3,118000,195905.7634290773,-77905.76342907731,117 S FRANKLIN AVE 119,Edwards
527455090,836,6,6,2,1,1976,1,0,2,1976,7,6,2104,836,-,836,3,3,3,128500,206401.61333579218,-77901.61333579218,1110 JOHNSON ST,NPkVill
907227080,894,3,7,9,1,1972,1,0,2,1972,5,5,7200,894,-,894,3,3,3,123000,200882.0976424655,-77882.0976424655,306 ROCKWELL AVE,CollgCr
535450070,1268,5,2,4,1,1949,1,0,3,1950,5,7,12144,1036,-,832,3,3,3,133000,210853.10990059146,-77853.10990059146,1511 CARROLL AVE,NAmes
903429080,1826,5,6,5,0,1915,1,1,4,2005,7,8,2500,916,910,910,5,2,3,155000,232638.41392090888,-77638.41392090888,702 HODGE AVE,OldTown
535300040,1216,5,2,4,1,1955,1,0,3,1955,5,5,10050,1216,-,1216,3,3,3,129500,207111.15489311688,-77611.15489311688,614 20TH ST,NAmes
907200230,1040,3,7,9,1,1978,2,0,3,1978,5,5,8430,1040,-,1040,3,-,4,124000,201606.67429255295,-77606.67429255295,5129 SCHUBERT ST,CollgCr
907227100,875,3,7,9,1,1972,1,0,3,2006,4,8,7200,875,-,385,4,3,3,117000,194579.08911567417,-77579.08911567417,218 ROCKWELL AVE,CollgCr
535380140,1436,5,6,5,0,1922,1,0,3,1950,5,5,10836,1254,182,892,3,2,3,139000,216559.5073236948,-77559.5073236948,1418 DOUGLAS AVE,OldTown
534430050,816,5,2,4,1,1934,1,0,2,1950,6,8,8550,816,-,816,3,3,3,129800,207349.4040222071,-77549.4040222071,1008 MURRAY DR,NAmes
905452050,672,4,7,6,1,1941,1,0,2,1950,4,6,9340,672,-,672,3,3,3,113000,190515.81310467838,-77515.81310467838,329 FRANKLIN AVE,Edwards
535450190,924,5,2,4,1,1949,1,0,3,2006,5,7,8064,672,252,672,3,3,3,122900,200378.51282044273,-77478.51282044273,1402 DUFF AVE,NAmes
903236010,1285,5,6,5,0,1948,1,0,2,2001,5,5,8635,1072,213,672,3,3,3,127000,204472.738125232,-77472.73812523199,808 10TH ST,BrkSide
903231180,1322,5,6,5,0,1939,1,0,4,1952,5,8,6240,899,423,672,3,3,3,132000,209372.19833113684,-77372.19833113684,1018 CURTISS AVE,BrkSide
908103280,1127,4,7,6,1,1976,1,1,3,1976,6,6,6500,1127,-,1127,3,3,3,135000,212366.76642758746,-77366.76642758746,4125 APLIN RD,Edwards
903233120,1536,5,6,5,0,1930,2,0,4,1950,5,5,6240,928,608,928,3,3,3,138400,215765.8566769574,-77365.8566769574,1005 HARDING AVE,BrkSide
534175140,1625,6,6,2,1,1965,2,0,4,1965,5,6,9750,1625,-,1625,3,3,3,140500,217855.7182715903,-77355.7182715903,2111 HAYES AVE 2113,NWAmes
923225040,1060,6,6,3,3,1976,1,0,3,1976,5,7,4224,1060,-,1040,3,3,4,129900,207255.39655669942,-77355.39655669942,3318 SOUTHDALE DR,MeadowV
905101310,1768,2,5,5,5,1968,2,0,4,1968,4,5,10778,1768,-,1768,3,-,3,136500,213841.75742361916,-77341.75742361916,3905 QUEBEC ST,Sawyer
534276040,864,5,2,4,1,1959,1,0,2,1959,6,6,9100,864,-,864,3,5,3,127500,204760.14676644886,-77260.14676644886,2301 FERNDALE AVE,NAmes
535457040,1800,5,2,4,1,1961,2,0,6,1961,5,4,8000,1800,-,1800,3,-,3,141000,218242.24166639728,-77242.24166639728,411 E 13TH ST,NAmes
902128160,1072,5,6,5,0,1940,1,0,2,1950,5,8,7200,1072,-,808,3,3,3,130000,207195.8310795677,-77195.8310795677,1122 BURNETT AVE,OldTown
527452100,958,6,6,2,1,1976,2,0,2,1976,6,5,4928,958,-,1078,3,3,4,128000,205155.6051183075,-77155.60511830749,2943 NORTHWESTERN AVE,NPkVill
903202170,1654,5,6,5,0,1930,2,0,3,1982,5,7,4960,1001,653,297,3,3,3,137000,214133.59118965123,-77133.59118965123,1020 RIDGEWOOD AVE,BrkSide
527425090,864,5,2,4,1,1971,1,0,3,1971,4,5,10500,864,-,864,3,-,3,115000,192108.36684972973,-77108.36684972973,808 TOP O HOLLOW RD,NAmes
902107030,1456,5,6,5,0,1915,1,1,4,2005,6,7,6000,728,728,728,4,2,3,139500,216581.01101834932,-77081.01101834932,1009 CLARK AVE,OldTown
527452310,900,5,2,4,1,1967,1,0,3,1967,5,5,7838,900,-,864,3,3,3,123000,200043.37523410702,-77043.37523410702,1413 JOHNSON ST,NAmes
914452060,1664,6,6,3,3,1978,2,0,4,1978,6,5,8385,1664,-,1664,3,3,3,145000,222026.96223444847,-77026.96223444847,411 OPAL CIR 413,Mitchel
902105110,1432,5,6,5,0,1910,2,0,2,2002,5,7,9600,768,664,264,3,3,2,132000,208980.23259979876,-76980.23259979876,1112 CLARK AVE,OldTown
534127230,1740,6,6,2,1,1968,1,1,4,1968,6,5,11050,1740,-,1740,3,3,3,150000,226874.40979197106,-76874.40979197106,2729 CLEVELAND DR,NWAmes
535325280,1360,5,2,4,1,1955,1,0,3,1955,5,5,7134,1360,-,384,3,3,3,130000,206831.46197733114,-76831.46197733114,1617 DOUGLAS AVE,NAmes
902204120,1566,5,6,5,0,1924,1,1,5,1950,5,7,6000,816,750,816,4,3,3,139000,215804.74639469272,-76804.74639469272,1120 CARROLL AVE,OldTown
534201040,1107,5,2,4,1,1967,1,0,3,1993,5,6,8050,1107,-,949,4,3,3,127000,203777.28601735955,-76777.28601735955,1404 28TH ST,NAmes
905402070,1383,4,7,6,1,1954,1,0,2,1954,4,5,15635,1383,-,0,3,2,-,122000,198774.79412860886,-76774.79412860886,3618 MARY CIR,Edwards
535151130,1190,5,2,4,1,1962,1,0,3,1962,5,6,7728,1190,-,1106,3,3,3,132500,209254.59286268553,-76754.59286268553,2110 BARR DR,NAmes
532377060,900,2,5,5,5,1967,1,0,3,1967,5,5,9819,900,-,882,3,3,3,122000,198744.93238562776,-76744.93238562776,1327 ALABAMA LN,Sawyer
908275280,1393,4,7,6,1,1955,1,1,3,1955,5,7,16466,872,521,816,3,3,3,135500,212239.5765150451,-76739.5765150451,437 HILLTOP RD,Edwards
909251030,1422,2,3,7,5,1926,1,0,3,1950,5,5,7223,1422,-,1290,3,3,3,136500,213227.7977925507,-76727.7977925507,2328 BAKER ST,Crawfor
535303050,1375,5,2,4,1,1954,1,0,2,1954,6,5,11310,1375,-,1367,3,3,3,140000,216719.93763154076,-76719.93763154076,1803 WILSON AVE,NAmes
527454130,1456,6,6,2,1,1977,2,1,3,1977,6,5,2349,855,601,855,3,3,4,137900,214600.6152236638,-76700.6152236638,1119 JOHNSON ST,NPkVill
905105260,955,2,5,5,5,1966,1,0,3,1966,5,7,7742,955,-,955,3,3,3,127000,203658.3923974248,-76658.39239742479,932 YUMA AVE,Sawyer
532378180,912,2,5,5,5,1962,1,0,3,1962,5,6,7150,912,-,912,3,3,3,123000,199649.77516437726,-76649.77516437726,3825 ONTARIO ST,Sawyer
535325130,1145,5,2,4,1,1956,1,0,3,1956,5,7,7700,1145,-,301,3,3,4,127000,203624.9134809539,-76624.9134809539,209 17TH ST,NAmes
527455080,1456,6,6,2,1,1978,2,1,3,1978,6,5,2364,855,601,855,3,3,4,138000,214547.822301084,-76547.822301084,1118 JOHNSON ST,NPkVill
527404020,1180,5,2,4,1,1970,1,1,2,1970,5,5,7830,1180,-,1180,3,3,3,128000,204532.0722426711,-76532.0722426711,1218 JEFFERSON ST,NAmes
903233050,1513,5,6,5,0,1920,1,1,4,2004,5,8,6120,939,574,939,3,2,3,137500,214025.40364183002,-76525.40364183002,1111 HARDING AVE,BrkSide
903231030,1573,5,6,5,0,1935,1,0,3,1995,4,7,6120,989,584,884,4,3,3,133000,209519.34095269363,-76519.34095269363,1119 MARSTON AVE,BrkSide
903233030,1281,5,6,5,0,1926,1,0,2,1950,5,6,6120,903,378,756,4,3,3,132500,208961.27692089663,-76461.27692089663,1123 HARDING AVE,BrkSide
535475010,1806,5,2,4,1,1964,1,1,4,1964,6,5,7570,993,813,780,3,3,3,144750,221159.09354625965,-76409.09354625965,1537 LINDEN DR,NAmes
535354100,972,5,2,4,1,1948,1,0,2,2002,6,6,8000,972,-,972,3,3,3,132000,208392.87159036272,-76392.87159036272,1323 CLARK AVE,NAmes
923229110,1728,6,6,3,3,1976,2,0,4,1976,6,5,12640,1728,-,1728,3,3,3,150900,227286.07008861552,-76386.07008861552,513 GARDEN RD 515,Mitchel
535453040,1027,5,2,4,1,1962,1,0,3,1962,5,5,8000,1027,-,1027,3,3,3,125900,202283.4011834438,-76383.40118344381,1511 GLENDALE AVE,NAmes
535454150,1320,5,2,4,1,1948,2,0,3,1950,6,6,8064,819,501,768,3,3,3,138000,214366.3625072451,-76366.3625072451,1322 DUFF AVE,NAmes
535354200,1824,5,2,4,1,1957,2,0,5,1957,5,5,12436,1824,-,1824,3,3,3,146000,222343.22958032042,-76343.22958032042,1318 WILSON AVE,NAmes
532353120,894,2,5,5,5,1977,1,0,2,1977,5,5,6285,894,-,894,3,3,4,120750,197035.43436576484,-76285.43436576484,1306 WOODSTOCK AVE,Sawyer
903451090,1930,6,6,3,0,1927,2,0,4,1950,6,5,6876,1146,784,720,3,3,3,149000,225266.72224599175,-76266.72224599175,308 N RUSSELL AVE,IDOTRR
535453200,1148,5,2,4,1,1959,1,0,3,1959,5,5,7931,1148,-,1148,3,3,3,132500,208752.3426175482,-76252.34261754819,1516 MAXWELL AVE,NAmes
903226130,1324,5,6,5,0,1936,1,0,3,1950,4,6,6000,757,567,672,3,3,3,128000,204237.8759137703,-76237.87591377029,1210 CURTISS AVE,BrkSide
903454090,1375,6,6,3,0,1937,1,1,3,1950,6,6,9000,780,595,780,4,3,3,141000,217220.0084476425,-76220.0084476425,1211 N 2ND ST,IDOTRR
535380050,1558,5,2,4,1,1945,1,1,3,1950,5,6,10930,1048,510,913,3,3,3,140000,216209.64732820733,-76209.64732820733,1415 DUFF AVE,NAmes
905104210,912,2,5,5,5,1967,1,0,3,1967,5,5,8521,912,-,912,3,3,3,125000,201197.5443414779,-76197.54434147789,823 YUMA AVE,Sawyer
903226160,1132,5,6,5,0,1939,1,0,2,1950,6,7,6000,608,524,608,3,3,3,134000,210187.3291912725,-76187.3291912725,1222 CURTISS AVE,BrkSide
903228150,1416,5,6,5,0,1948,1,1,3,1950,6,7,6000,780,636,780,3,3,3,139900,216077.9696026091,-76177.96960260911,1226 ROOSEVELT AVE,BrkSide
535403210,1105,5,2,4,1,1957,1,0,3,1957,6,6,10454,1105,-,1105,3,3,3,135000,211139.93181441736,-76139.93181441736,1604 CARROLL AVE,NAmes
534275220,1065,5,2,4,1,1960,1,1,3,1960,5,5,8892,1065,-,1065,3,3,3,126500,202609.55350877848,-76109.55350877848,2022 HUNZIKER DR,NAmes
902202090,1499,5,6,5,0,1946,1,0,3,1950,5,6,9000,904,595,904,3,3,3,140000,215931.67585268978,-75931.67585268978,1204 STAFFORD AVE,OldTown
535180100,1080,5,2,4,1,1958,1,0,3,1958,6,7,9464,1080,-,1080,3,3,3,136000,211877.81586236952,-75877.81586236952,2001 DOUGLAS AVE,NAmes
902406030,960,5,6,5,0,1958,1,0,3,1958,5,5,9750,960,-,960,3,3,3,125000,200809.07525691213,-75809.07525691213,317 E 6TH ST,OldTown
923204140,1632,6,6,3,3,1967,2,0,4,1967,5,4,25000,1632,-,1632,3,3,3,143000,218794.50333062396,-75794.50333062396,3310 OPAL DR 3312,Mitchel
903451110,1108,6,6,3,0,1930,1,0,3,1950,7,7,7449,1108,-,637,4,3,3,139400,215162.31291906204,-75762.31291906204,318 N RUSSELL AVE,IDOTRR
534475100,1063,5,2,4,1,1954,1,0,3,1954,5,5,9920,1063,-,1056,3,3,3,128000,203755.00716069393,-75755.00716069393,1411 CURTISS AVE,NAmes
534476320,1050,5,2,4,1,1956,1,0,2,1956,5,6,9600,1050,-,1050,3,3,3,128900,204651.20898332322,-75751.20898332322,1530 CURTISS AVE,NAmes
902201090,1174,5,6,5,0,1900,1,0,2,2006,5,8,9000,680,494,680,4,3,3,135000,210724.03132949417,-75724.03132949417,207 E 12TH ST,OldTown
908152060,1044,4,7,6,1,1976,1,0,3,1976,6,6,6285,1044,-,960,3,3,3,133500,209165.92432884537,-75665.92432884537,4126 APLIN RD,Edwards
909252170,1436,2,3,7,5,1921,1,0,3,1950,6,7,6720,851,585,585,3,3,3,141500,217137.84786201874,-75637.84786201874,2225 DONALD ST,Crawfor
906226120,2240,2,5,5,5,1979,2,0,6,1979,5,5,7018,1120,1120,0,3,3,-,142953,218586.3728668807,-75633.3728668807,1001 NORTH DAKOTA AVE 1003,SawyerW
532378130,912,2,5,5,5,1964,1,0,3,1964,5,6,8020,912,-,912,3,-,3,124000,199410.93155145127,-75410.93155145127,1309 GARFIELD AVE,Sawyer
905103180,934,2,5,5,5,1964,1,0,2,1964,6,7,10366,934,-,912,3,3,3,132000,207381.39272876945,-75381.39272876945,1122 ARIZONA AVE,Sawyer
902201130,1183,5,6,5,0,1948,1,1,2,2002,3,7,6000,679,504,649,3,3,3,120000,195342.4140488128,-75342.41404881279,1220 CARROLL AVE,OldTown
532377140,988,2,5,5,5,1961,1,0,3,1961,5,5,9945,988,-,988,3,3,3,128500,203727.2327500222,-75227.2327500222,1308 ALBERTA AVE,Sawyer
532479020,1641,2,5,5,5,1972,2,0,4,1972,5,4,10759,1001,640,1001,3,3,4,140000,215216.5280759549,-75216.5280759549,1306 SCOTT CIR,Sawyer
534251320,1328,6,6,2,1,1963,1,1,3,1963,6,5,9790,1328,-,1328,3,3,3,143000,218205.52462422283,-75205.52462422283,2017 NORTHWESTERN AVE,NWAmes
908275130,1200,4,7,6,1,1946,1,0,3,1995,5,6,11767,768,432,768,3,3,3,130500,205683.00678104055,-75183.00678104055,234 S FRANKLIN AVE,Edwards
532376080,984,2,5,5,5,1965,1,0,3,1965,5,5,9308,984,-,984,3,3,3,126000,201169.10761168046,-75169.10761168046,1324 GARFIELD AVE,Sawyer
905102170,1040,2,5,5,5,1965,1,0,3,1965,5,5,11200,1040,-,1040,3,3,3,129500,204662.9498626918,-75162.9498626918,3814 QUEBEC ST,Sawyer
903425420,838,5,6,5,0,1918,1,0,2,2000,6,7,10267,838,-,816,2,3,3,130000,205134.00224489934,-75134.00224489934,830 RIDGEWOOD AVE,BrkSide
903457040,2180,6,6,3,0,1915,1,1,3,1950,6,5,10320,1138,1042,1138,3,3,3,161000,236115.2738378415,-75115.2738378415,1212 N 2ND ST,IDOTRR
903475020,825,5,6,5,0,1955,1,0,2,1995,5,7,8235,825,-,825,3,3,3,125000,200005.98045666708,-75005.98045666708,924 6TH ST,OldTown
535178060,1196,5,2,4,1,1956,1,0,2,1956,6,5,9000,1196,-,1196,3,3,4,139000,213949.5158987217,-74949.5158987217,2017 KELLOGG AVE,NAmes
908152035,1149,4,7,6,1,1960,1,0,3,1971,4,6,10682,1149,-,1014,3,3,3,127000,201934.84149323963,-74934.84149323963,4114 APLIN RD,Edwards
532377130,1144,2,5,5,5,1961,1,0,3,1983,5,6,10000,1144,-,864,3,3,3,131400,206285.6184874905,-74885.61848749049,1304 ALBERTA AVE,Sawyer
534276230,1712,5,2,4,1,1959,2,0,4,2005,5,5,8393,1712,-,1626,3,3,3,145000,219798.8514194633,-74798.85141946329,2002 MELROSE AVE,NAmes
527403360,864,5,2,4,1,1971,1,0,3,1971,5,5,7560,864,-,864,3,3,4,123000,197798.81207878684,-74798.81207878684,3304 HOOVER AVE,NAmes
532479050,1037,2,5,5,5,1974,1,0,2,1974,5,5,10751,1037,-,1037,3,3,2,129000,203774.26507848466,-74774.26507848466,1324 SCOTT CIR,Sawyer
534225110,1728,5,2,4,1,1965,2,0,6,1965,5,5,11072,1728,-,1728,3,3,3,145000,219729.55173551227,-74729.55173551227,2624 MELROSE AVE,NAmes
902300110,1627,5,6,5,0,1900,2,0,4,2006,5,5,9142,830,797,797,3,2,2,139500,214185.20408589765,-74685.20408589765,813 WILSON AVE,OldTown
527405160,864,5,2,4,1,1970,1,0,3,1970,4,6,6960,864,-,864,4,3,3,120500,195157.84355232475,-74657.84355232475,1122 WHEELER ST,NAmes
535325090,925,5,2,4,1,1956,1,0,3,2003,5,8,8540,925,-,925,4,3,3,127000,201632.81729937354,-74632.81729937354,1719 DOUGLAS AVE,NAmes
531452050,752,2,5,5,5,1984,1,0,2,1984,6,5,7175,752,-,744,3,3,4,125000,199606.23705707103,-74606.23705707103,1320 INDIANA AVE,SawyerW
527425140,864,5,2,4,1,1971,1,0,3,1971,4,6,9000,864,-,864,3,3,3,120500,195028.95292914796,-74528.95292914796,704 TOP O HOLLOW RD,NAmes
527453070,1055,6,6,2,1,1976,2,0,2,1976,7,7,2280,1055,-,1055,3,3,3,137500,212017.16078999237,-74517.16078999237,1019 KENNEDY ST,NPkVill
534176250,1164,6,6,2,1,1969,1,1,3,1969,7,5,9600,1164,-,1164,3,3,3,140000,214410.70657768796,-74410.70657768796,2310 HAYES AVE,NWAmes
923400110,1287,6,6,3,3,1992,1,1,3,1992,5,5,10429,624,663,624,3,3,4,130000,204405.93541942368,-74405.93541942368,406 KEN MARIL RD,Mitchel
907202140,971,3,7,9,1,1969,1,1,3,1969,5,6,9920,971,-,971,3,3,4,128500,202832.32027369182,-74332.32027369182,5015 EMERSON DR,CollgCr
535452090,1041,5,2,4,1,1958,1,0,3,1958,5,6,7350,1041,-,1041,3,3,3,128000,202329.04392125516,-74329.04392125516,1425 MAXWELL AVE,NAmes
534455030,1496,5,2,4,1,1960,2,0,3,1960,5,6,9600,1496,-,1296,4,3,3,141500,215765.77308003945,-74265.77308003945,1410 16TH ST,NAmes
532378240,902,2,5,5,5,1967,1,0,3,1967,5,6,6173,902,-,876,3,3,3,125500,199717.0824738849,-74217.08247388489,1322 ALABAMA LN,Sawyer
532376110,912,2,5,5,5,1963,1,0,3,1995,5,8,7791,912,-,912,4,3,3,129000,203214.53731777068,-74214.53731777068,3805 TORONTO ST,Sawyer
905451050,1488,4,7,6,1,1952,1,0,3,2002,5,6,12048,1488,-,0,3,3,-,135000,209191.10874930443,-74191.10874930443,321 CRANE AVE,Edwards
923425030,887,6,6,3,3,1984,1,0,3,1984,5,6,10447,887,-,864,3,3,3,124500,198586.4953318828,-74086.49533188279,500 KEN MARIL RD,Mitchel
905104030,913,2,5,5,5,1966,1,0,3,1966,6,5,8400,913,-,814,3,3,3,129000,203026.800343707,-74026.800343707,4406 ROSS RD,Sawyer
905351045,1700,4,6,8,0,1980,2,1,2,1981,7,5,1700,880,680,430,4,4,4,148400,222404.15823354785,-74004.15823354785,4205 WESTBROOK DR,ClearCr
907227300,780,3,7,9,1,1972,1,0,2,1972,5,7,7200,780,-,780,3,3,3,124900,198898.36686453008,-73998.36686453008,307 ROCKWELL AVE,CollgCr
532351050,984,2,5,5,5,1963,1,0,3,1963,5,5,9100,984,-,984,3,3,3,128000,201930.80859463432,-73930.80859463432,4127 TORONTO ST,Sawyer
904100160,1271,2,5,5,5,1948,2,0,4,1950,5,5,21286,720,551,720,3,3,3,135000,208876.38356339827,-73876.38356339827,2913 ROSS RD,Sawyer
535180070,1236,5,2,4,1,1957,1,0,2,1996,5,6,10011,1236,-,1070,4,3,3,134450,208269.17866079698,-73819.17866079698,210 21ST ST,NAmes
534401190,1136,5,2,4,1,1965,1,0,3,1965,6,6,9200,1136,-,1136,3,3,3,140000,213791.70164876053,-73791.70164876053,1712 COOLIDGE DR,NAmes
904301410,1032,4,7,6,1,1935,1,0,2,1950,5,7,8250,1032,-,0,3,3,-,125000,198776.97595145422,-73776.97595145422,540 FOREST GLEN,Edwards
905202090,1067,2,5,5,5,1950,2,0,2,1995,4,7,9600,1067,-,1067,4,3,4,128000,201743.98100845038,-73743.98100845038,3718 ROSS RD,Sawyer
535451110,864,5,2,4,1,1950,1,0,3,2002,5,8,7200,864,-,864,4,3,3,129000,202729.69337412057,-73729.69337412057,1415 STAFFORD AVE,NAmes
923275200,816,6,6,3,3,1982,1,0,2,1982,5,7,8314,816,-,816,3,3,3,124500,198229.65040714561,-73729.65040714561,3827 MINNETONKA AVE,Mitchel
923275010,1178,6,6,3,3,1976,1,1,3,2003,5,6,11000,1178,-,1090,3,3,4,135000,208696.6593022786,-73696.6593022786,500 GARDEN RD,Mitchel
905100060,999,2,5,5,5,1963,1,0,3,1963,5,5,11235,999,-,925,3,3,4,130000,203687.6724660266,-73687.67246602659,1207 ARIZONA AVE,Sawyer
534476100,1216,5,2,4,1,1951,1,0,3,1951,5,5,9600,1216,-,1056,3,3,3,135000,208676.8040246911,-73676.80402469111,1417 MARSTON AVE,NAmes
907125120,990,3,7,9,1,1994,1,0,3,1994,5,5,8775,990,-,990,3,3,4,126000,199659.5162674418,-73659.5162674418,5423 NORRIS ST,CollgCr
535382020,2414,5,6,5,0,1900,2,0,3,1970,5,4,10800,1766,648,954,3,3,3,160000,233605.3765820528,-73605.37658205279,1327 DOUGLAS AVE,OldTown
527455250,988,5,2,4,1,1966,1,0,3,1966,5,6,7150,988,-,988,3,3,3,129250,202847.1515780212,-73597.1515780212,1115 28TH ST,NAmes
914476050,1004,6,6,3,3,1977,1,0,2,1977,6,5,10530,1004,-,975,3,3,4,135000,208583.60019774988,-73583.60019774988,702 CRYSTAL ST,Mitchel
904100030,1422,2,5,5,5,1951,1,0,3,1951,5,5,12375,1081,341,806,3,3,3,137500,211069.0422382408,-73569.0422382408,2912 ONTARIO ST,Sawyer
902330040,1742,5,6,5,0,1882,1,1,4,1986,8,9,17671,916,826,916,4,3,3,168000,241506.7583039617,-73506.75830396169,703 DUFF AVE,OldTown
902406070,1521,5,6,5,0,1910,1,0,4,2002,6,7,9720,780,741,741,4,3,3,146500,219935.8796634679,-73435.8796634679,618 CRAWFORD AVE,OldTown
914452190,1080,6,6,3,3,1983,1,1,3,1983,6,5,9187,1080,-,1084,3,3,3,134000,207392.32457438135,-73392.32457438135,302 OPAL CIR,Mitchel
534475185,1505,5,2,4,1,1953,1,0,2,1953,6,4,12160,1505,-,1505,3,3,3,149500,222864.5861742284,-73364.5861742284,1306 NORTHWESTERN AVE,NAmes
907203070,876,3,7,9,1,1972,1,0,3,1972,5,6,7480,876,-,876,3,3,3,127000,200358.25134629034,-73358.25134629034,4907 SCHUBERT ST,CollgCr
905226110,1721,4,6,8,0,1960,2,0,3,1960,5,3,10532,1721,-,988,3,3,3,145000,218354.89630858565,-73354.89630858565,3219 ROSS RD,ClearCr
535454100,1461,5,2,4,1,1949,2,0,4,1996,4,7,10800,832,629,832,3,3,3,133500,206822.04169695295,-73322.04169695295,115 E 13TH ST,NAmes
535151080,1008,5,2,4,1,1963,1,0,2,1963,6,7,9723,1008,-,1008,3,3,3,135000,208284.30847192358,-73284.30847192358,2103 JENSEN AVE,NAmes
535353240,1527,5,2,4,1,1948,1,1,3,1999,7,7,11419,801,726,699,3,3,3,152500,225773.3516706174,-73273.35167061741,1432 GRAND AVE,NAmes
923225510,874,6,6,3,3,1968,1,0,3,2003,5,7,10172,874,-,864,3,3,3,126500,199734.55978452967,-73234.55978452967,3319 HARCOURT DR,Mitchel
909275050,1502,2,3,7,5,1931,1,1,3,2000,7,6,7200,851,651,776,3,3,4,149000,222167.11300916475,-73167.11300916475,317 PEARSON AVE,Crawfor
907227050,864,3,7,9,1,1972,1,0,3,1972,5,7,7180,864,-,864,3,3,3,127000,200134.04739986645,-73134.04739986645,324 ROCKWELL AVE,CollgCr
535151100,1008,5,2,4,1,1956,1,0,3,1956,5,6,6860,1008,-,1008,2,3,3,131000,204089.65418677917,-73089.65418677917,617 BARR DR,NAmes
910200110,1215,6,6,3,0,1940,1,0,3,1950,6,7,7000,720,495,720,4,3,3,141000,214050.10653814138,-73050.10653814138,130 S RIVERSIDE DR,IDOTRR
535180120,1104,5,2,4,1,1956,1,0,3,1958,5,5,10425,1104,-,1104,3,3,3,133000,206003.38779250009,-73003.38779250009,217 20TH ST,NAmes
532378160,1236,2,5,5,5,1961,1,0,3,1994,5,7,6993,1236,-,912,3,3,3,135000,207976.53043252282,-72976.53043252282,3815 ONTARIO ST,Sawyer
905104090,894,2,5,5,5,1966,1,0,3,1966,5,5,7094,894,-,894,3,3,3,125000,197975.08934550136,-72975.08934550136,1005 YUMA AVE,Sawyer
535304170,1040,5,2,4,1,1953,1,0,3,1953,6,7,7942,1040,-,1040,3,3,3,136000,208970.13681020262,-72970.13681020262,1712 WILSON AVE,NAmes
534427040,1252,5,2,4,1,1959,1,0,3,1959,6,6,10721,1252,-,1252,4,3,3,142000,214884.05038496185,-72884.05038496185,804 20TH ST,NAmes
923226150,1652,6,6,3,3,1970,2,0,4,1970,5,5,11836,1652,-,1652,3,3,3,146500,219311.72796645813,-72811.72796645813,743 GARNET DR 745,Mitchel
908275180,1470,4,7,6,1,1954,2,0,4,1972,4,6,8172,997,473,941,3,3,3,135000,207798.65024953103,-72798.65024953103,317 HILLTOP RD,Edwards
905102060,1039,2,5,5,5,1965,1,1,3,1965,5,4,11625,1039,-,1039,3,3,3,131500,204260.107391063,-72760.10739106301,4018 QUEBEC ST,Sawyer
535150210,1098,5,2,4,1,1955,1,0,3,1955,5,7,7390,1098,-,1098,3,3,3,135000,207719.2554498196,-72719.25544981961,2013 CLARK AVE,NAmes
535382100,1690,5,6,5,0,1910,2,0,4,2008,7,9,7200,930,760,560,4,3,3,156500,229146.38964392387,-72646.38964392387,1302 KELLOGG AVE,OldTown
535350040,936,5,2,4,1,1956,1,0,2,2000,5,7,5868,936,-,936,3,3,3,129000,201627.8087767227,-72627.8087767227,614 16TH ST,NAmes
923225050,1142,6,6,3,3,1976,1,1,3,1976,5,5,4224,1142,-,1142,3,3,4,134000,206495.5923009154,-72495.59230091539,3322 SOUTHDALE DR,MeadowV
532376090,1696,2,5,5,5,1962,1,1,3,1962,5,5,13673,1696,-,1140,3,3,3,143900,216313.8128775317,-72413.81287753169,1328 GARFIELD AVE,Sawyer
903231010,1539,5,6,5,0,1936,1,1,3,1950,5,6,6120,1067,472,927,3,3,3,141500,213893.63566367343,-72393.63566367343,1125 MARSTON AVE,BrkSide
532378220,941,2,5,5,5,1967,1,0,3,1967,5,6,8789,941,-,912,3,3,3,129200,201584.83942947898,-72384.83942947898,1310 ALABAMA LN,Sawyer
903426160,1984,5,6,5,0,1910,2,0,5,1983,6,8,8094,1242,742,1242,3,-,3,160000,232370.28393152286,-72370.28393152286,817 HODGE AVE,OldTown
