PID,LotArea,GarageArea,Latitude,Longitude,GrLivArea,school_quality,nb_income,nb_appreciation,crime_rate,YearBuilt,FullBath,HalfBath,BedroomAbvGr,YearRemodAdd,OverallQual,OverallCond,X1stFlrSF,X2ndFlrSF,TotalBsmtSF,KitchenQual,GarageQual,BsmtQual,SalePrice,Predicted,Delta,Prop_Addr,Neighborhood,Value
528228460,3182,397,42.061973426915145,-93.64277531399816,1145,10,5,6,5,2005,2,0,2,2006,7,5,1145,-,1145,4,3,4,160200,213750.61432995085,-53550.614329950855,4108 BRICKMAN AVE,Blmngtn,undervalued
528228465,3182,388,42.061914770361355,-93.643012967421825,1266,10,5,6,5,2007,2,0,2,2007,7,5,1266,-,1266,4,3,4,159895,217023.53089325991,-57128.530893259915,4105 BRICKMAN AVE,Blmngtn,undervalued
528228540,3710,428,42.063308,-93.64230583853364,1246,10,5,6,5,2007,2,0,2,2008,7,5,1246,-,1146,4,3,4,187687,216061.9372511493,-28374.9372511493,2431 LAKESIDE DR,Blmngtn,fair price
528228555,3710,388,42.0633081553146,-93.64218655574228,1266,10,5,6,5,2007,2,0,2,2007,7,5,1266,-,1266,4,3,4,185485,217122.8309929246,-31637.830992924602,2421 LAKESIDE DR,Blmngtn,fair price
528228565,3013,440,42.06330892484189,-93.64211498970359,1506,10,5,6,5,2005,2,0,2,2005,7,5,1506,-,1362,4,3,4,213490,222522.87210211527,-9032.872102115274,2415 LAKESIDE DR,Blmngtn,fair price
528228580,4045,648,42.062995452109085,-93.6415741695409,1500,10,5,6,5,2006,2,0,2,2006,7,5,1500,-,1356,4,3,4,246578,226577.68864973198,20000.31135026802,2420 LAKESIDE DR,Blmngtn,fair price
528231020,13300,400,42.06011711190303,-93.64407676418914,1374,10,5,6,5,2004,2,1,3,2004,7,5,744,630,384,4,3,4,184500,217177.61274221077,-32677.612742210767,3917 WELBECK DR,Gilbert,fair price
528231030,16219,437,42.060075151592784,-93.64407953314362,1119,10,5,6,5,2004,2,0,2,2005,7,5,1119,-,835,4,3,4,188500,214698.41921817185,-26198.419218171854,3911 WELBECK DR,Gilbert,fair price
528231050,21930,372,42.06000521774237,-93.64408414806776,1838,10,5,6,5,2005,2,1,4,2005,5,5,734,1104,732,3,3,4,192140,218919.07944107766,-26779.079441077658,3901 WELBECK DR,Gilbert,fair price
528235010,7795,432,42.06118616382303,-93.64271412292585,1432,10,5,6,5,2004,2,1,3,2005,7,5,716,716,716,4,3,4,188500,219794.16902701123,-31294.16902701123,4009 BRICKMAN AVE,Gilbert,fair price
528235020,9024,393,42.061163581911515,-93.64270906146292,1515,10,5,6,5,2004,2,1,3,2004,6,5,813,702,789,4,3,4,179000,215640.3900304942,-36640.39003049419,4005 BRICKMAN AVE,Gilbert,fair price
528235050,7861,393,42.06039105535776,-93.64261435720539,1509,10,5,6,5,2002,2,1,3,2003,6,5,807,702,783,4,3,4,183200,216689.52637690937,-33489.52637690937,3915 BRICKMAN AVE,Gilbert,fair price
528235090,8068,390,42.059454259012924,-93.64319327177769,2267,10,5,6,5,2002,2,1,4,2002,6,5,1010,1257,1010,4,3,4,200000,231533.33080676149,-31533.330806761485,3827 BRICKMAN AVE,Gilbert,fair price
528235120,7415,398,42.0602303,-93.6439316,1593,10,5,6,5,2004,2,1,3,2004,6,5,864,729,839,3,3,3,193000,218321.55911764104,-25321.559117641038,3834 WELBECK DR,Gilbert,fair price
528235130,9056,403,42.0602303,-93.6439316,1414,10,5,6,5,2004,2,1,3,2004,8,5,707,707,707,4,3,5,178000,223494.65315409921,-45494.653154099215,3838 WELBECK DR,Gilbert,fair price
528235160,11796,434,42.05971268357939,-93.64377151492386,1959,10,5,6,5,2004,2,1,4,2005,7,5,847,1112,847,4,3,4,215000,230704.51053587798,-15704.510535877984,3908 WELBECK DR,Gilbert,fair price
528235180,9587,400,42.05981374714104,-93.64381650176335,1166,10,5,6,5,2005,2,0,2,2005,7,5,1166,-,856,4,3,4,190000,214663.53252535776,-24663.53252535776,3920 WELBECK DR,Gilbert,fair price
528235190,9171,433,42.06055030637491,-93.64365786824767,1598,10,5,6,5,2004,2,1,3,2005,7,5,848,750,848,4,3,4,201490,222949.3284363226,-21459.328436322598,4004 WELBECK DR,Gilbert,fair price
528235200,9434,400,42.060604411485215,-93.64364459718287,1374,10,5,6,5,2004,2,1,3,2005,7,5,744,630,384,4,3,4,170000,215626.51537590372,-45626.51537590372,4010 WELBECK DR,Gilbert,fair price
528240020,8244,440,42.061178285695185,-93.641526,1720,10,5,6,5,2004,2,1,3,2004,7,5,840,880,840,4,3,4,183500,224796.4782418526,-41296.4782418526,4011 WESTLAWN DR,Gilbert,fair price
528240030,7984,436,42.06114085708555,-93.641526,1630,10,5,6,5,2004,2,1,3,2005,7,5,868,762,868,4,3,4,189500,223567.6036063653,-34067.6036063653,4007 WESTLAWN DR,Gilbert,fair price
528240040,8029,400,42.06110342847591,-93.641526,1456,10,5,6,5,2005,2,1,3,2005,6,5,728,728,728,4,3,4,176000,212149.83440655752,-36149.83440655752,4003 WESTLAWN DR,Gilbert,fair price
528240050,8010,400,42.06030525519523,-93.64143700923474,1720,10,5,6,5,2002,2,1,3,2003,7,5,840,880,840,4,3,4,188000,224738.83663928747,-36738.836639287474,3917 WESTLAWN DR,Gilbert,fair price
528240060,7750,527,42.060250056474374,-93.64142675603722,1419,10,5,6,5,2002,2,1,3,2002,8,5,779,640,408,4,3,4,184100,222348.30819965835,-38248.30819965835,3911 WESTLAWN DR,Gilbert,fair price
528240070,7851,440,42.060213257327135,-93.64141992057222,1960,10,5,6,5,2002,2,1,4,2002,6,5,860,1100,860,4,3,4,216500,226812.22195750472,-10312.22195750472,3907 WESTLAWN DR,Gilbert,fair price
528240080,11194,504,42.060176458179896,-93.6414130851072,1936,10,5,6,5,2000,2,1,3,2000,8,5,1454,482,1406,4,3,4,230500,237313.91132767065,-6813.9113276706485,3903 WESTLAWN DR,Gilbert,fair price
528240130,8577,433,42.06117450489474,-93.6424864254284,1733,10,5,6,5,2004,2,1,3,2004,7,5,847,886,847,4,3,4,185088,225315.73470415926,-40227.73470415926,4002 BRICKMAN AVE,Gilbert,fair price
528240150,10125,434,42.061224524473666,-93.64249212714206,1594,10,5,6,5,2004,2,1,3,2004,7,5,846,748,846,4,3,4,195500,222852.39295050048,-27352.392950500478,4010 BRICKMAN AVE,Gilbert,fair price
528250010,11950,400,42.060901464185186,-93.64039656214253,1394,10,5,6,5,2003,2,1,3,2003,7,5,754,640,384,4,3,4,165500,215738.18088302942,-50238.18088302942,4015 HYDE AVE,Gilbert,fair price
528250020,8965,400,42.060870605458625,-93.640394415045,1489,10,5,6,5,2003,2,1,3,2003,7,5,806,683,782,4,3,4,192000,221965.25757891635,-29965.257578916353,4011 HYDE AVE,Gilbert,fair price
528250030,8396,434,42.06083992430277,-93.64039014736542,1986,10,5,6,5,2003,2,1,4,2003,7,5,847,1139,847,4,3,4,213000,230649.89696412347,-17649.896964123473,4007 HYDE AVE,Gilbert,fair price
528250040,8174,393,42.06080924314691,-93.64038587968585,1342,10,5,6,5,2003,2,1,3,2003,7,5,698,644,698,4,3,4,178000,217628.86857698916,-39628.86857698916,4003 HYDE AVE,Gilbert,fair price
528250060,7875,393,42.060120711256054,-93.64027799877442,1509,10,5,6,5,2003,2,1,3,2003,7,5,807,702,783,4,3,4,180000,220033.2165650139,-40033.21656501389,3913 HYDE AVE,Gilbert,fair price
528250070,7875,434,42.060090140837374,-93.64027299918295,1948,10,5,6,5,2003,2,1,4,2003,7,5,847,1101,847,4,3,4,211000,229493.04862082808,-18493.048620828078,3909 HYDE AVE,Gilbert,fair price
528250100,7750,400,42.060198470986556,-93.64119445354052,1430,10,5,6,5,2000,2,1,3,2000,7,5,774,656,384,3,3,4,180000,216285.76828630394,-36285.76828630394,3906 WESTLAWN DR,Gilbert,fair price
528253010,5063,626,42.058398539747806,-93.649542301261,1314,10,5,6,5,2007,2,0,2,2008,7,5,1314,-,1314,4,3,4,207500,222004.95831204733,-14504.958312047325,2839 ROXBORO DR,NridgHt,fair price
528275060,8121,460,42.05868119250007,-93.64258983323604,1664,10,5,6,5,2000,2,1,3,2000,6,5,953,711,953,3,3,4,172400,218548.74517938716,-46148.74517938716,3817 WESTLAWN DR,Gilbert,fair price
528275070,8795,554,42.058646144375054,-93.64266487492704,2256,10,5,6,5,2000,2,1,4,2000,7,5,980,1276,952,4,3,4,236000,237525.38815855372,-1525.3881585537165,3813 WESTLAWN DR,Gilbert,fair price
528275080,8658,431,42.05861109625003,-93.64273991661801,1889,10,5,6,5,2000,2,1,3,2000,6,5,1008,881,982,3,3,4,215000,225339.07185357044,-10339.071853570436,3809 WESTLAWN DR,Gilbert,fair price
528275110,8740,435,42.05923775779311,-93.64317104495814,1995,10,5,6,5,2002,2,1,4,2002,7,5,864,1131,854,4,3,4,219500,232268.24379977124,-12768.24379977124,3814 BRICKMAN AVE,Gilbert,fair price
528275160,12891,644,42.05942310187974,-93.64292189170718,2004,10,5,6,5,2002,2,1,4,2002,8,5,878,1126,870,4,3,5,257500,239380.26767482882,18119.73232517118,3838 BRICKMAN AVE,Gilbert,fair price
528280100,11214,431,42.05799913138434,-93.64146848415005,1886,10,5,6,5,1998,2,1,4,1999,7,5,956,930,930,4,3,4,199900,228753.88254459208,-28853.88254459208,2403 WELBECK DR,Gilbert,fair price
528280110,7917,460,42.05800552553736,-93.64155693660017,1647,10,5,6,5,1999,2,1,3,2000,6,5,953,694,953,3,3,4,175000,218394.65246902427,-43394.652469024266,2409 WELBECK DR,Gilbert,fair price
528280130,10261,451,42.05800970964109,-93.64182285981387,1792,10,5,6,5,2000,2,1,3,2000,6,5,962,830,936,3,3,4,186500,222257.29114582387,-35757.29114582387,2427 WELBECK DR,Gilbert,fair price
528280150,9967,400,42.05846803506189,-93.64261114217834,1430,10,5,6,5,2000,2,1,3,2000,7,5,774,656,384,3,3,4,170000,215775.70544004344,-45775.70544004344,3808 WESTLAWN DR,Gilbert,fair price
528280180,8220,431,42.058578192530824,-93.64236597323693,1892,10,5,6,5,2000,2,1,3,2001,7,5,1008,884,982,3,3,4,226750,231793.34585609465,-5043.345856094646,3820 WESTLAWN DR,Gilbert,fair price
528280230,12224,390,42.05886891443513,-93.64202754608218,2054,10,5,6,5,2000,2,1,3,2000,6,5,1022,1032,992,4,3,4,244000,230060.88449151182,13939.115508488176,3840 WESTLAWN DR,Gilbert,fair price
528290010,15384,388,42.059638029665024,-93.6439843336821,1490,10,5,6,5,2004,2,1,3,2005,7,5,788,702,788,4,3,4,184000,223586.73879835688,-39586.73879835688,3845 WELBECK DR,Gilbert,fair price
528290030,9734,400,42.05959467655501,-93.64394877789402,1374,10,5,6,5,2004,2,1,3,2004,7,5,744,630,384,4,3,4,167000,214920.4668299858,-47920.46682998579,3837 WELBECK DR,Gilbert,fair price
528290060,7750,400,42.05943523076923,-93.6435853076923,1320,10,5,6,5,2003,2,1,3,2003,7,5,660,660,660,4,3,4,162000,214148.98930403494,-52148.98930403494,3825 WELBECK DR,Gilbert,fair price
528290090,7750,403,42.05939,-93.643553,1414,10,5,6,5,2002,2,1,3,2002,7,5,707,707,707,4,3,4,176000,217903.77232316427,-41903.772323164274,3813 WELBECK DR,Gilbert,fair price
528290120,8123,463,42.05785341379318,-93.6422653931053,1800,10,5,6,5,2000,2,1,3,2000,6,5,1007,793,982,3,3,4,179000,221778.81803577679,-42778.818035776785,2448 WELBECK DR,Gilbert,fair price
528290140,10852,472,42.05784682075417,-93.64209661130678,1671,10,5,6,5,2000,2,1,3,2000,6,5,959,712,959,3,3,4,173000,221667.77282824612,-48667.77282824612,2438 WELBECK DR,Gilbert,fair price
528290170,9487,442,42.05783958157351,-93.6417927062154,1690,10,5,6,5,2000,2,1,3,2000,6,5,940,750,915,3,3,4,187000,220802.37343667814,-33802.37343667814,2420 WELBECK DR,Gilbert,fair price
528290180,8433,394,42.05783925359364,-93.64169136043427,1514,10,5,6,5,2000,2,1,3,2000,6,5,819,695,794,3,3,4,190000,216944.86421916395,-26944.864219163952,2414 WELBECK DR,Gilbert,fair price
528290190,7750,400,42.05783812776285,-93.64159003108827,1430,10,5,6,5,1999,2,1,3,2000,7,5,774,656,384,3,3,4,156000,215566.57908971727,-59566.57908971727,2408 WELBECK DR,Gilbert,undervalued
528292020,9505,434,42.05709484015397,-93.64148806658568,2035,10,5,6,5,2001,2,1,3,2001,7,5,884,1151,884,4,3,4,222500,232250.23626588818,-9750.236265888176,2411 GRANT CIR,Gilbert,fair price
528292030,15896,658,42.05709294424635,-93.6415073065371,2312,10,5,6,5,1999,2,1,4,1999,7,5,1223,1089,1177,4,3,4,245000,243585.32531034466,1414.6746896553377,2417 GRANT CIR,Gilbert,fair price
528292040,24682,502,42.05709104833873,-93.64152654648849,1675,10,5,6,5,1999,2,1,3,1999,6,5,892,783,841,3,3,4,181000,221109.9059224812,-40109.90592248121,2423 GRANT CIR,Gilbert,fair price
528292060,12460,400,42.056927948250475,-93.64147775501495,2322,10,5,6,5,1999,2,1,4,2000,7,5,1037,1285,1037,3,3,4,225000,240620.34925267159,-15620.349252671585,2416 GRANT CIR,Gilbert,fair price
528292070,8755,390,42.05693096765655,-93.64145647188434,2060,10,5,6,5,1999,2,1,3,1999,7,5,1022,1038,992,4,3,4,214000,235204.46825716435,-21204.46825716435,2410 GRANT CIR,Gilbert,fair price
528294010,9649,460,42.05893023242427,-93.64056991600411,1644,10,5,6,5,1999,2,1,3,2000,6,5,961,683,941,3,3,4,185000,218538.98681899015,-33538.986818990146,3838 HYDE AVE,Gilbert,fair price
528294050,7848,410,42.058737152268336,-93.64077180722923,1430,10,5,6,5,1999,2,1,3,1999,7,6,774,656,384,3,3,3,168000,216556.773515053,-48556.773515053006,3822 HYDE AVE,Gilbert,fair price
528294060,8390,450,42.05866265772722,-93.64084551761728,1651,10,5,6,5,1999,2,1,3,1999,7,5,873,778,831,3,3,4,185900,222772.81738987123,-36872.81738987123,3816 HYDE AVE,Gilbert,fair price
528294070,8738,429,42.0585568173041,-93.64093664203897,2291,10,5,6,5,1999,2,1,4,1999,7,5,1005,1286,975,4,3,4,230000,237428.22744231494,-7428.227442314936,3808 HYDE AVE,Gilbert,fair price
528315030,9452,870,42.054420316530845,-93.65590479824506,2392,7,5,9,6,1997,2,1,3,1998,8,5,1407,985,1396,4,3,4,348000,251844.53380052152,96155.46619947848,3218 BAYBERRY RD,NoRidge,overvalued
528315060,9660,516,42.05392142671923,-93.65478466554772,2199,7,5,9,6,1997,2,1,3,1997,8,5,1182,1017,1173,4,3,4,284500,244022.1324538723,40477.8675461277,3142 BAYBERRY RD,NoRidge,fair price
528315070,9660,885,42.053875936692656,-93.65469929085654,1976,7,5,9,6,1998,2,1,3,1998,8,5,1079,897,1044,4,3,4,286000,241342.46660452674,44657.53339547326,3136 BAYBERRY RD,NoRidge,fair price
528315080,9545,768,42.05384236587125,-93.65460839627404,2234,7,5,9,6,2000,2,1,3,2000,8,5,1205,1029,1160,4,3,4,300000,245244.03031432908,54755.96968567092,3130 BAYBERRY RD,NoRidge,fair price
528315090,9430,856,42.05379760477604,-93.65448720349738,2365,7,5,9,6,1999,2,1,3,1999,8,5,1268,1097,1252,4,3,4,337000,252684.30466359464,84315.69533640536,3122 BAYBERRY RD,NoRidge,overvalued
528315110,9200,696,42.05372201688925,-93.65430887943941,2630,7,5,9,6,1998,2,1,4,1998,8,5,1470,1160,1470,4,3,4,315000,256153.44837577833,58846.55162422167,3110 BAYBERRY RD,NoRidge,fair price
528321010,15138,810,42.05397580005523,-93.65714067144042,2794,7,5,9,6,1995,2,1,4,1996,8,5,1490,1304,1462,5,3,4,403000,260703.29986735195,142296.70013264805,3318 RIDGETOP RD,NoRidge,overvalued
528322020,12191,925,42.05336436117511,-93.65588089772652,2551,7,5,9,6,1997,2,1,4,1998,8,5,1779,772,1779,4,3,4,384500,258640.09484390446,125859.90515609554,3240 EVERGREEN RD,NoRidge,overvalued
528326030,14260,836,42.05576197061274,-93.65329081799592,2198,7,5,9,6,2000,2,1,4,2000,8,5,1145,1053,1145,4,3,4,250000,246540.32618715672,3459.673812843277,3127 ALMOND RD,NoRidge,fair price
528326060,11000,648,42.055759454849536,-93.65294508026614,2285,7,5,9,6,2000,2,1,4,2000,8,5,997,1288,969,4,3,4,248000,242938.65480027266,5061.345199727337,3109 ALMOND RD,NoRidge,fair price
528326110,11000,687,42.05578479212245,-93.65110150218392,2172,7,5,9,6,2000,2,1,4,2000,9,5,1533,639,1519,5,3,5,291000,249506.60336683615,41493.39663316385,3013 ALMOND RD,NoRidge,fair price
528327010,9233,774,42.055592,-93.653209853281,2855,7,5,9,6,2000,2,1,4,2000,9,5,1540,1315,1540,5,3,5,405000,268263.5767576073,136736.42324239272,3124 ALMOND RD,NoRidge,overvalued
528327060,11400,804,42.05561906653435,-93.65128350496198,2633,7,5,9,6,2001,2,1,2,2002,10,5,2633,-,2633,5,3,5,466500,274709.18211682304,191790.81788317696,3022 ALMOND RD,NoRidge,overvalued
528327070,12720,810,42.055620175711475,-93.65117019771789,2687,7,5,9,6,2000,2,1,4,2000,8,5,1466,1221,1455,4,3,4,327000,258402.04219767475,68597.95780232525,3016 ALMOND RD,NoRidge,overvalued
528328100,14774,779,42.05443754843614,-93.65124218090162,2599,7,5,9,6,1999,2,1,4,1999,9,5,1422,1177,1393,4,3,4,333168,257708.23330987623,75459.76669012377,3403 HONEYSUCKLE RD,NoRidge,overvalued
528344020,11002,758,42.053416930353976,-93.65323766252466,2582,7,5,9,6,1998,2,1,4,1999,8,5,1411,1171,1389,4,3,4,322500,254585.52359598735,67914.47640401265,3040 BAYBERRY RD,NoRidge,overvalued
528344040,16545,1069,42.05342209992673,-93.65304393958789,2450,7,5,9,6,1998,2,1,3,1998,8,5,1310,1140,1284,4,3,4,340000,254207.38731435774,85792.61268564226,3028 BAYBERRY RD,NoRidge,overvalued
528344060,12011,592,42.05333709171579,-93.65252700458579,1924,7,5,9,6,1998,2,1,3,1998,8,5,1086,838,1086,4,3,4,280000,242208.02569065557,37791.97430934443,3211 MAGNOLIA CIR,NoRidge,fair price
528344070,17433,962,42.053331636732146,-93.652527,2475,7,5,9,6,1998,2,1,4,1998,8,5,1645,830,1629,4,3,5,355000,253863.9066095525,101136.0933904475,3205 MAGNOLIA CIR,NoRidge,overvalued
528344100,12203,676,42.05334115361809,-93.65230523871368,2612,7,5,9,6,1998,2,1,4,1999,8,5,1276,1336,1225,4,3,4,336000,255604.46892208006,80395.53107791994,3220 MAGNOLIA CIR,NoRidge,overvalued
528346050,11675,938,42.051887710035494,-93.6513635507571,2006,7,5,9,6,1998,2,0,2,1998,8,5,2006,-,1982,4,3,4,350000,249878.0802090296,100121.9197909704,3115 VALLEY VIEW RD,NoRidge,overvalued
528348030,10790,600,42.05345909468864,-93.65011125860853,2385,7,5,9,6,1998,2,1,4,1998,7,5,1108,1277,1066,4,3,4,252000,240960.51836395348,11039.48163604652,2910 BAYBERRY RD,NoRidge,fair price
528354050,10208,889,42.052564190555636,-93.65569000339838,2344,7,5,9,6,1996,2,1,3,1997,7,5,1277,1067,1264,4,3,4,265000,243499.34804468887,21500.65195531113,3215 TUPELO CIR,NoRidge,fair price
528354060,9920,455,42.052543122412686,-93.6556306614624,2013,7,5,9,6,1996,2,1,3,1997,7,5,1127,886,1117,3,3,4,269790,235565.535727771,34224.464272229,3211 TUPELO CIR,NoRidge,fair price
528354100,10990,576,42.052397372415676,-93.65575412517684,2125,7,5,9,6,1996,2,1,4,1997,7,5,1064,1061,1064,4,3,5,279500,238213.99428133687,41286.00571866313,3210 TUPELO CIR,NoRidge,fair price
528354110,11787,834,42.0524282721338,-93.65583139715453,2398,7,5,9,6,1996,2,1,3,1997,7,5,1383,1015,1379,4,3,4,315750,246746.61946879633,69003.38053120367,3216 TUPELO CIR,NoRidge,overvalued
528358010,10593,527,42.05171935144844,-93.65428032490837,1720,7,5,9,6,1996,2,0,3,1996,7,5,1720,-,1720,4,3,4,260400,233534.10509648733,26865.89490351267,3127 ASPEN RD,NoRidge,fair price
528358030,10019,725,42.051770082113144,-93.65404623087741,2726,7,5,9,6,1995,2,1,4,1995,8,5,1358,1368,1342,4,3,4,350000,257037.79448952142,92962.20551047858,3115 ASPEN RD,NoRidge,overvalued
528363020,11929,751,42.050650204081634,-93.65621279591836,2501,7,5,9,6,1995,2,1,4,1995,8,7,1251,1250,1242,4,3,4,290000,253047.08366626772,36952.91633373228,3226 SUMAC CIR,NoRidge,fair price
528363050,10750,815,42.05062963265306,-93.65620536734694,2063,7,5,9,6,1994,2,0,3,1995,8,5,2063,-,2024,4,3,4,315000,247907.83851804223,67092.16148195777,3212 SUMAC CIR,NoRidge,overvalued
528363070,10236,803,42.051065,-93.655506,2494,7,5,9,6,1994,2,1,4,1995,8,5,1305,1189,1290,4,3,4,321000,251884.38263527086,69115.61736472914,3202 ASPEN RD,NoRidge,overvalued
528363110,10437,839,42.05158958718548,-93.65406540011706,2113,7,5,9,6,1995,2,1,2,1995,8,6,2113,-,2109,4,3,4,350000,253696.90426112173,96303.09573887827,3118 ASPEN RD,NoRidge,overvalued
528363130,12256,712,42.051647933736916,-93.65377797370296,2622,7,5,9,6,1994,2,1,3,1995,8,5,1500,1122,1463,4,3,5,325000,257610.60056166153,67389.39943833847,3102 ASPEN RD,NoRidge,overvalued
528364110,12257,752,42.050547819757305,-93.65416093421089,2531,7,5,9,6,1995,2,1,4,1995,8,5,1328,1203,1318,4,3,4,290000,252109.78254605,37890.21745395,3026 EVERGREEN CIR,NoRidge,fair price
528365060,10542,983,42.049582,-93.655958,2418,7,5,9,6,1993,2,1,3,1994,7,5,1325,1093,1311,4,3,4,341000,249310.3372586915,91689.66274130851,2900 RIDGETOP RD,NoRidge,overvalued
528365070,9900,656,42.04971038436874,-93.65412668416836,2646,7,5,9,6,1993,2,1,4,1993,7,5,1372,1274,1347,4,3,4,260000,251546.10812494758,8453.891875052417,3145 SYCAMORE RD,NoRidge,fair price
528365080,10010,783,42.04970528515862,-93.6539584102346,2197,7,5,9,6,1993,2,1,4,1994,7,5,1108,1089,1080,4,3,4,287500,240427.92820672845,47072.07179327155,3139 SYCAMORE RD,NoRidge,fair price
528365090,10120,844,42.04969847336652,-93.65379020401356,2526,7,5,9,6,1994,2,1,4,1994,8,5,1203,1323,1165,4,3,4,290000,252685.01502348954,37314.98497651046,3133 SYCAMORE RD,NoRidge,fair price
528366040,12585,704,42.04952265171645,-93.65361834715777,2799,7,5,9,6,1993,2,1,3,1993,8,5,1565,1234,1286,4,3,4,315000,257454.632118124,57545.36788187601,3126 SYCAMORE RD,NoRidge,fair price
528366070,11762,517,42.04950416439778,-93.65311839997617,2202,7,5,9,6,1992,2,1,4,1993,8,5,1105,1097,1105,4,3,5,263000,244476.26247910087,18523.73752089913,3108 SYCAMORE RD,NoRidge,fair price
528376010,9044,933,42.05257444095413,-93.65405592868406,2538,7,5,9,6,1996,2,1,4,1997,8,5,1335,1203,1325,4,3,4,330000,255266.35770698672,74733.64229301328,3140 EVERGREEN RD,NoRidge,overvalued
528382020,11764,671,42.052652020595886,-93.65083023795216,2270,7,5,9,6,1999,2,1,4,2007,8,7,1164,1106,1152,4,3,4,290000,248547.55357491103,41452.44642508897,2913 ARROWWOOD CIR,NoRidge,fair price
528382030,16770,486,42.052652510297946,-93.65081211897609,1839,7,5,9,6,1998,2,1,4,1998,7,5,1195,644,1195,3,3,4,221000,229206.3367913207,-8206.336791320704,2907 ARROWWOOD CIR,NoRidge,fair price
528385050,9085,647,42.051606908616456,-93.65170730227655,2061,7,5,9,6,1995,2,1,3,1996,7,5,1094,967,1070,4,3,4,260000,237295.24373085663,22704.75626914337,3014 ASPEN RD,NoRidge,fair price
528387030,11692,623,42.050068,-93.651997,2232,7,5,9,6,1993,2,1,3,1994,8,5,1215,1017,1173,4,3,4,263550,245938.3901547742,17611.609845225787,3001 VALLEY VIEW RD,NoRidge,fair price
528387050,10944,525,42.05055927360286,-93.65166036668946,2127,7,5,9,6,1994,2,1,3,1994,7,5,1223,904,1223,4,3,4,271000,239992.92689268745,31007.07310731255,3015 VALLEY VIEW RD,NoRidge,fair price
528390020,14303,691,42.04946678372613,-93.65117696467397,1987,7,5,9,6,1994,2,0,2,1994,8,5,1987,-,1986,4,3,4,301500,248144.97397466545,53355.02602533455,2948 CYPRESS CIR,NoRidge,fair price
528390100,46589,711,42.049831,-93.650689,2448,7,5,9,6,1994,2,1,4,2005,8,7,1686,762,1629,4,3,4,402000,262500.8313406897,139499.16865931032,2901 CYPRESS CIR,NoRidge,overvalued
