,GrLivArea,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,crime_rate,school_quality,HouseAge,LastRemod,nb_appreciation,nb_income,PID,SalePrice
610,1939,60,2,84.0,10728,1,1,3,3,0,4,0,24,2,2,0,5,8,5,2006,2006,1,0,12,13,2,0.0,2,4,2,4,3,2,1,0.0,1,0.0,1095.0,1095.0,1,2,1,3,1095,844,0,0.0,0.0,2,1,3,1,2,8,6,1,4,1,2006.0,2,2.0,1053.0,3,3,2,192,51,0,0,0,0,0,0,1,0,8,2006,6,5,6,7,0,0,9,5,528480070,266000
611,894,20,5,100.0,13350,1,1,0,3,0,4,0,22,2,2,0,2,5,5,1974,1974,3,0,6,9,2,0.0,3,4,1,3,3,1,5,762.0,1,0.0,102.0,864.0,1,4,1,3,894,0,0,1.0,0.0,1,0,3,1,4,5,6,1,2,1,1974.0,1,2.0,440.0,3,3,2,241,0,0,0,0,0,0,3,1,0,6,2006,9,4,5,2,32,32,5,5,905300080,142500
612,894,20,5,70.0,9800,1,1,3,3,0,0,0,5,2,2,0,2,5,7,1972,1972,1,0,12,13,2,0.0,3,4,2,3,3,1,5,894.0,1,0.0,0.0,894.0,1,4,1,3,894,0,0,1.0,0.0,1,0,3,1,4,5,6,0,0,1,1972.0,1,2.0,552.0,3,3,2,256,0,0,0,0,0,0,2,1,0,7,2006,9,0,1,3,34,34,9,7,907203040,149900
613,1192,50,5,60.0,10800,1,1,3,3,0,4,0,15,2,2,0,0,4,4,1949,1950,1,0,0,0,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,720.0,720.0,1,4,0,0,720,472,0,0.0,0.0,1,1,4,1,4,6,6,0,0,6,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,12,2006,9,0,1,5,57,56,4,2,535450180,135000
614,1844,20,5,88.0,10994,1,1,0,3,0,0,0,23,2,2,0,2,8,5,2005,2006,1,0,12,13,3,366.0,2,4,2,4,4,1,6,976.0,1,0.0,868.0,1844.0,1,0,1,3,1844,0,0,1.0,0.0,2,0,2,1,2,7,6,1,4,1,2005.0,3,2.0,620.0,3,3,2,165,44,0,0,0,0,0,0,1,0,9,2009,0,0,5,2,4,3,5,5,531382070,257000
615,2338,20,5,52.0,51974,1,1,0,3,0,1,0,25,4,2,0,2,9,5,2006,2007,3,0,12,13,1,710.0,0,4,2,5,3,4,6,1101.0,1,0.0,1559.0,2660.0,1,0,1,3,2338,0,0,1.0,0.0,2,1,4,1,2,8,6,2,4,1,2006.0,3,2.0,1110.0,4,3,2,0,135,0,0,322,0,0,0,1,0,6,2007,6,5,5,10,1,0,6,5,527216080,591587
616,1314,20,5,78.0,9317,1,1,0,3,0,4,0,5,2,2,0,2,6,5,2006,2006,1,0,12,13,2,0.0,2,4,2,4,3,1,6,24.0,1,0.0,1290.0,1314.0,1,2,1,3,1314,0,0,0.0,0.0,2,0,3,1,2,6,6,1,4,1,2006.0,2,2.0,440.0,3,3,2,0,22,0,0,0,0,0,0,1,0,3,2007,9,4,1,3,1,1,9,7,906394050,176432
617,1419,20,5,60.0,8089,1,1,3,1,0,4,0,25,2,2,0,2,8,6,2007,2007,1,0,8,8,2,0.0,2,4,2,4,3,4,6,945.0,1,0.0,474.0,1419.0,1,0,1,3,1419,0,0,1.0,0.0,2,0,2,1,2,7,6,1,4,1,2007.0,2,2.0,567.0,3,3,2,140,0,0,0,0,0,0,0,1,0,10,2007,6,5,5,10,0,0,6,5,527252070,392000
618,1656,90,5,87.0,9246,1,1,0,3,0,4,0,17,1,2,2,2,5,5,1973,1973,1,0,9,9,1,564.0,3,4,1,3,3,1,1,0.0,1,0.0,1656.0,1656.0,1,4,1,3,1656,0,0,0.0,0.0,2,0,4,2,4,8,6,0,0,5,1973.0,1,2.0,506.0,3,3,2,0,211,0,0,0,0,0,0,1,0,11,2008,9,4,1,6,35,35,2,6,534250010,135000
619,1921,90,5,120.0,11136,1,1,3,3,0,0,0,22,1,1,2,2,6,5,1964,1964,1,0,3,3,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,1921.0,1921.0,1,4,1,3,1921,0,0,0.0,0.0,2,0,4,2,4,8,6,0,0,5,1964.0,1,2.0,576.0,3,3,2,0,180,0,0,0,0,0,0,1,0,7,2006,9,4,5,2,42,42,5,5,904100090,150000
620,1212,20,5,83.0,10420,1,1,3,3,0,0,0,7,2,2,0,2,6,5,2009,2009,1,0,12,13,2,0.0,3,4,2,4,3,2,6,36.0,1,0.0,1176.0,1212.0,1,0,1,3,1212,0,0,0.0,0.0,2,0,3,1,2,6,6,0,0,1,2009.0,2,2.0,460.0,3,3,2,100,22,0,0,0,0,0,0,1,0,3,2010,9,4,1,4,1,1,6,7,905453040,186000
621,1602,20,5,0.0,16635,1,1,0,3,0,2,0,17,2,2,0,2,6,7,1977,2000,1,0,5,5,3,126.0,2,4,1,4,3,1,5,1246.0,1,0.0,356.0,1602.0,1,2,1,3,1602,0,0,0.0,1.0,2,0,3,1,2,8,6,1,3,1,1977.0,3,2.0,529.0,3,3,2,240,0,0,0,0,0,0,0,1,0,6,2009,9,4,1,6,32,9,2,6,527326150,215000
622,1250,50,5,45.0,8248,1,0,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,0,11,12,2,0.0,3,4,0,3,3,1,1,0.0,1,0.0,686.0,686.0,2,2,1,3,686,564,0,0.0,1.0,1,1,3,1,1,7,6,0,0,5,1918.0,1,2.0,280.0,3,3,1,207,0,96,0,0,0,0,0,1,0,7,2006,9,4,1,4,88,56,6,7,909101050,116000
623,1189,120,6,32.0,4500,1,1,3,3,0,2,0,14,2,2,4,2,6,5,1997,1997,3,0,12,13,1,197.0,3,4,2,5,3,1,6,864.0,1,0.0,325.0,1189.0,1,0,1,3,1189,0,0,1.0,0.0,2,0,2,1,4,4,6,0,0,1,1997.0,2,2.0,392.0,3,3,2,0,122,0,0,0,0,0,0,1,0,4,2008,9,4,3,6,11,11,3,6,923203140,160500
624,2787,90,5,0.0,7939,1,1,3,3,0,4,0,23,1,2,2,5,7,5,2000,2000,3,0,12,13,1,23.0,3,4,2,5,3,1,6,820.0,1,0.0,348.0,1168.0,1,0,1,3,1168,1619,0,2.0,0.0,4,2,6,2,4,8,6,2,3,3,2000.0,3,2.0,820.0,3,3,2,312,0,0,0,0,0,0,0,1,0,10,2009,9,4,5,2,9,9,5,5,906230020,269500
625,1456,60,5,65.0,10237,1,1,3,3,0,4,0,8,6,2,0,5,6,5,2005,2006,1,0,12,13,2,0.0,2,4,2,4,3,1,1,0.0,1,0.0,728.0,728.0,1,0,1,3,728,728,0,0.0,0.0,2,1,3,1,2,8,6,1,4,1,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,0,0,1,0,2,2006,6,5,5,10,1,0,6,5,528218060,170440
626,1651,20,5,66.0,10235,1,1,0,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,0,12,13,3,306.0,2,4,2,4,3,4,1,0.0,1,0.0,1643.0,1643.0,1,0,1,3,1651,0,0,0.0,0.0,2,0,3,1,2,7,6,1,4,1,2007.0,2,2.0,870.0,3,3,2,192,64,0,0,0,0,0,0,1,0,9,2007,6,5,1,3,0,0,9,7,906380040,246500
627,1511,120,5,0.0,2938,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2002,2002,1,0,12,13,1,40.0,2,4,2,4,3,4,6,1038.0,1,0.0,330.0,1368.0,1,0,1,3,1511,0,0,1.0,0.0,2,0,2,1,2,5,6,1,3,1,2002.0,3,2.0,398.0,3,3,2,130,30,0,0,0,0,0,0,1,0,5,2006,9,4,5,10,4,4,6,5,528228360,246990
628,1144,20,5,80.0,10000,1,1,3,3,0,0,0,22,1,2,0,2,5,6,1961,1983,3,0,6,6,2,0.0,3,4,1,3,3,1,4,594.0,1,0.0,270.0,864.0,1,0,1,3,1144,0,0,1.0,0.0,1,0,3,1,4,6,6,1,3,1,1961.0,2,2.0,264.0,3,3,2,165,0,0,0,0,0,0,2,3,400,3,2009,9,4,5,2,48,26,5,5,532377130,131400
629,2042,20,5,81.0,13870,1,1,0,1,0,4,0,25,3,3,0,2,10,5,2006,2007,3,0,5,5,1,250.0,0,4,2,5,3,3,6,1152.0,1,0.0,590.0,1742.0,1,0,1,3,2042,0,0,1.0,0.0,2,0,3,1,0,8,6,1,4,1,2006.0,3,2.0,724.0,3,3,2,240,52,0,0,174,0,0,0,1,0,10,2007,6,5,5,10,1,0,6,5,527256040,455000
630,816,30,5,50.0,11672,1,2,1,3,0,4,0,3,2,2,0,2,5,5,1925,1950,1,0,8,8,2,0.0,3,4,0,3,3,1,1,0.0,1,0.0,816.0,816.0,1,4,1,0,816,0,0,0.0,0.0,1,0,2,1,4,4,6,0,0,5,1925.0,1,2.0,210.0,2,2,0,168,0,112,0,0,0,0,0,1,0,7,2006,9,4,0,5,81,56,5,6,903400030,109000
631,1148,20,5,70.0,7931,1,1,3,3,0,4,0,15,2,2,0,2,5,5,1959,1959,3,0,3,9,2,0.0,3,4,1,3,3,1,4,1148.0,1,0.0,0.0,1148.0,1,4,1,3,1148,0,0,1.0,0.0,1,0,3,1,4,6,6,0,0,1,1959.0,1,2.0,672.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2009,9,4,1,5,50,50,4,2,535453200,132500
632,1936,60,5,106.0,11194,1,1,0,3,0,0,0,8,2,2,0,5,8,5,2000,2000,1,0,12,13,1,40.0,2,4,2,4,3,1,1,0.0,1,0.0,1406.0,1406.0,1,0,1,3,1454,482,0,0.0,0.0,2,1,3,1,2,7,6,1,3,1,2000.0,2,2.0,504.0,3,3,2,188,124,0,0,0,0,0,0,1,0,11,2006,9,4,5,10,6,6,6,5,528240080,230500
633,1050,20,5,80.0,9600,1,1,3,3,0,4,0,15,2,2,0,2,5,6,1956,1956,3,0,8,8,2,0.0,3,4,1,3,3,1,3,504.0,1,0.0,546.0,1050.0,1,2,1,3,1050,0,0,0.0,0.0,1,0,2,1,4,5,6,0,0,1,1956.0,1,2.0,338.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2009,9,4,1,5,53,53,4,2,534476320,128900
634,1605,50,6,60.0,5790,1,1,3,3,0,0,0,20,2,2,0,5,3,6,1915,1950,2,0,12,13,2,0.0,2,2,1,2,3,1,1,0.0,1,0.0,840.0,840.0,1,2,0,3,840,765,0,0.0,0.0,2,0,3,2,4,8,6,0,0,5,1915.0,1,2.0,379.0,3,3,2,0,0,202,0,0,0,0,0,1,0,5,2010,9,4,0,5,95,60,5,6,902125080,107400
635,2855,60,5,0.0,9233,1,1,0,3,0,4,0,18,2,2,0,5,9,5,2000,2000,1,0,12,13,1,877.0,2,4,2,5,3,4,6,1182.0,1,0.0,358.0,1540.0,1,0,1,3,1540,1315,0,1.0,0.0,2,1,4,1,0,9,6,1,3,1,2000.0,2,2.0,774.0,3,3,2,247,55,0,0,0,0,0,0,1,0,3,2006,9,4,6,7,6,6,9,5,528327010,405000
636,1296,20,5,0.0,6853,1,1,0,3,0,4,0,26,2,2,0,2,8,5,2001,2002,1,0,12,13,1,136.0,2,4,2,5,3,1,6,1005.0,1,0.0,262.0,1267.0,1,0,1,3,1296,0,0,1.0,0.0,2,0,2,1,2,6,6,0,0,1,2001.0,3,2.0,471.0,3,3,2,192,25,0,0,0,0,0,0,1,0,6,2009,9,4,3,6,8,7,3,6,916455070,220000
637,1086,20,5,85.0,10200,1,1,3,3,0,4,0,15,2,2,0,2,5,7,1954,2003,1,0,13,14,1,104.0,3,4,1,3,3,1,5,320.0,4,362.0,404.0,1086.0,1,2,1,3,1086,0,0,1.0,0.0,1,0,3,1,4,6,6,0,0,1,1954.0,1,2.0,490.0,3,3,2,0,0,0,0,0,0,0,2,1,0,5,2010,9,4,1,5,56,7,4,2,535350030,144900
638,1176,20,5,85.0,13770,1,1,3,3,0,0,0,22,1,2,0,2,5,6,1958,1998,1,0,9,9,1,340.0,3,4,1,3,3,2,3,190.0,4,873.0,95.0,1158.0,1,4,1,3,1176,0,0,1.0,0.0,1,0,3,1,4,6,6,2,4,1,1958.0,1,2.0,303.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2007,8,4,5,2,49,9,5,5,905226170,137000
639,1218,20,2,62.0,7500,1,2,3,3,0,4,0,24,2,2,0,2,7,5,2007,2008,1,0,5,5,3,210.0,2,4,2,4,3,1,6,902.0,1,0.0,316.0,1218.0,1,0,1,3,1218,0,0,1.0,0.0,2,0,2,1,2,6,6,0,0,1,2007.0,3,2.0,462.0,3,3,2,168,168,0,0,0,0,0,0,1,0,4,2008,6,5,6,7,1,0,9,5,528488140,230348
640,1500,120,5,53.0,4045,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2006,3,0,12,13,1,45.0,2,4,2,4,3,4,6,1070.0,1,0.0,286.0,1356.0,1,0,1,3,1500,0,0,1.0,0.0,2,0,2,1,2,6,6,1,4,1,2006.0,3,2.0,648.0,3,3,2,161,20,0,0,0,0,0,0,1,0,10,2006,6,5,5,10,0,0,6,5,528228580,246578
641,1456,160,5,24.0,2280,1,1,3,3,0,2,0,16,2,2,3,5,6,6,1975,1975,1,0,9,2,2,0.0,3,4,1,3,3,1,5,514.0,1,0.0,341.0,855.0,1,4,1,3,855,601,0,0.0,0.0,2,1,3,1,2,6,6,1,3,1,1975.0,1,2.0,440.0,3,3,2,173,0,0,0,0,0,0,0,1,0,6,2010,9,4,1,6,35,35,2,6,527453130,149900
642,1427,80,5,0.0,11104,1,1,0,3,0,4,0,17,2,2,0,7,6,6,1969,1969,1,0,8,8,2,0.0,3,4,1,3,3,4,6,828.0,1,0.0,599.0,1427.0,1,2,1,3,1427,0,0,0.0,1.0,2,0,4,1,4,7,6,0,0,1,1969.0,2,2.0,516.0,3,3,2,0,0,0,0,216,0,0,0,1,0,5,2008,9,4,1,6,39,39,2,6,534127210,183000
643,918,120,5,55.0,7892,1,1,3,3,0,4,0,23,2,2,4,2,6,5,1979,1979,1,0,9,9,2,0.0,3,4,1,4,3,1,1,0.0,1,0.0,918.0,918.0,1,4,1,3,918,0,0,0.0,0.0,2,0,2,1,4,5,6,1,3,1,1979.0,1,2.0,264.0,3,3,2,28,0,0,0,0,0,0,0,1,0,4,2010,9,4,5,2,31,31,5,5,531452020,99500
644,480,20,1,50.0,9000,1,1,3,3,0,4,0,11,2,2,0,2,2,3,1949,1950,1,0,0,0,2,0.0,3,4,1,3,3,4,4,50.0,1,0.0,430.0,480.0,1,4,0,0,480,0,0,1.0,0.0,0,0,1,1,4,4,6,0,0,5,1949.0,1,2.0,308.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2006,9,0,0,6,57,56,3,6,911175430,35311
645,1744,60,5,0.0,9453,1,1,0,3,0,1,0,23,7,2,0,5,7,7,1993,2003,1,0,6,6,2,0.0,2,4,2,4,3,1,4,402.0,1,0.0,594.0,996.0,1,0,1,3,1014,730,0,0.0,0.0,2,1,3,1,2,7,6,0,0,1,1993.0,2,2.0,457.0,3,3,2,370,70,0,238,0,0,0,0,1,0,2,2010,9,4,5,2,17,7,5,5,531452180,194500
646,1627,190,6,69.0,9142,1,1,3,3,0,4,0,20,2,2,1,5,5,5,1900,2006,1,0,8,8,2,0.0,3,1,0,2,3,1,1,0.0,1,0.0,797.0,797.0,1,4,0,0,830,797,0,0.0,0.0,2,0,4,2,4,10,6,0,0,5,1900.0,1,2.0,420.0,2,1,0,192,0,60,0,0,0,0,0,1,0,2,2008,9,4,0,5,108,2,5,6,902300110,139500
647,1797,60,5,74.0,12961,1,1,3,3,0,4,0,14,2,2,0,5,6,5,1993,1994,1,0,12,13,2,0.0,2,2,2,4,3,2,6,944.0,1,0.0,208.0,1152.0,1,0,1,3,1152,645,0,1.0,0.0,2,1,3,1,2,7,6,1,2,1,1993.0,3,2.0,616.0,3,3,2,162,312,0,0,0,0,0,0,1,0,3,2010,9,4,3,6,17,16,3,6,924152030,231000
648,1951,190,6,56.0,7745,1,0,3,3,0,4,0,20,2,2,1,0,4,6,1900,1950,1,0,8,8,2,0.0,2,4,2,3,3,1,1,0.0,1,0.0,938.0,938.0,1,2,0,3,1084,867,0,0.0,0.0,2,0,4,2,1,9,6,0,0,5,1900.0,1,2.0,576.0,3,3,1,0,6,28,0,0,0,0,0,1,0,4,2006,9,4,0,5,106,56,5,6,902110120,111500
649,1506,20,5,70.0,8251,1,1,3,3,0,4,0,24,2,2,0,2,7,5,2005,2006,1,0,12,13,1,143.0,2,4,2,4,4,4,6,778.0,1,0.0,716.0,1494.0,1,0,1,3,1506,0,0,1.0,0.0,2,0,3,1,2,7,6,1,4,1,2005.0,2,2.0,672.0,3,3,2,192,35,0,0,0,0,0,0,1,0,4,2007,9,4,6,7,2,1,9,5,528439080,249000
650,1117,80,5,0.0,9638,1,1,0,3,0,1,0,7,2,2,0,7,6,6,1977,1977,3,0,9,9,2,0.0,3,4,1,3,3,4,5,368.0,3,120.0,541.0,1029.0,1,4,1,3,1117,0,0,1.0,0.0,1,0,3,1,4,6,6,1,2,1,1977.0,2,2.0,542.0,3,3,2,292,0,0,0,0,0,0,0,1,0,11,2008,9,4,1,4,31,31,6,7,908151040,147000
651,1987,20,5,91.0,14303,1,1,0,3,0,0,0,18,2,2,0,2,8,5,1994,1994,3,0,6,6,1,554.0,2,4,2,4,3,3,6,1314.0,1,0.0,672.0,1986.0,1,0,1,3,1987,0,0,1.0,0.0,2,0,2,1,2,7,6,1,3,1,1994.0,3,2.0,691.0,3,3,2,262,36,0,0,0,0,0,0,1,0,8,2008,9,4,6,7,14,14,9,5,528390020,301500
652,884,85,5,0.0,9180,1,1,0,3,0,1,0,23,2,2,0,6,5,7,1983,1983,1,0,6,6,2,0.0,3,4,1,4,3,4,5,747.0,2,93.0,0.0,840.0,1,2,1,3,884,0,0,1.0,0.0,1,0,2,1,2,5,6,0,0,1,1983.0,2,2.0,504.0,3,4,2,240,0,0,0,0,0,0,3,1,0,12,2007,9,4,5,2,24,24,5,5,531453140,144000
653,1721,190,5,0.0,10532,1,1,3,3,0,0,0,4,2,2,0,2,5,3,1960,1960,0,4,9,9,3,275.0,3,4,1,3,3,2,3,988.0,1,0.0,0.0,988.0,1,2,1,3,1721,0,0,1.0,0.0,2,0,3,1,4,7,4,2,3,2,1960.0,1,2.0,626.0,3,3,2,50,84,0,0,0,0,0,0,1,0,12,2008,9,0,0,4,48,48,8,6,905226110,145000
654,1142,20,5,74.0,7733,1,1,0,3,0,4,0,23,2,2,0,2,6,5,2005,2005,1,0,12,13,2,0.0,3,4,2,3,3,2,6,24.0,1,0.0,1118.0,1142.0,1,0,1,3,1142,0,0,0.0,0.0,1,1,3,1,2,5,6,0,0,6,0.0,0,0.0,0.0,0,0,2,4,50,0,0,0,0,0,0,1,0,1,2006,9,4,5,2,1,1,5,5,531363080,139500
655,987,160,6,21.0,1890,1,1,3,3,0,4,0,2,2,2,3,5,6,6,1972,1972,1,0,6,6,1,422.0,3,4,1,3,3,1,2,483.0,1,0.0,0.0,483.0,1,2,1,3,483,504,0,0.0,0.0,1,1,2,1,4,5,6,0,0,5,1972.0,1,2.0,352.0,3,3,2,411,0,0,0,0,0,0,0,1,0,4,2008,9,4,1,6,36,36,2,6,527450520,100500
656,1344,20,5,0.0,9503,1,1,3,3,0,4,0,15,2,2,0,2,5,5,1958,1983,3,0,6,6,2,0.0,3,4,1,3,3,1,5,457.0,3,374.0,193.0,1024.0,1,4,1,3,1344,0,0,1.0,0.0,1,0,2,1,4,6,2,1,3,5,1958.0,1,2.0,484.0,3,3,2,316,28,0,0,0,0,0,2,1,0,6,2007,9,4,1,5,49,24,4,2,534252040,144000
657,1055,120,5,24.0,2280,1,1,3,3,0,2,0,16,2,2,3,2,7,5,1975,1975,1,0,9,2,2,0.0,3,4,1,4,3,1,5,435.0,2,622.0,0.0,1057.0,1,4,1,3,1055,0,0,0.0,1.0,2,0,2,1,4,4,6,1,2,1,1975.0,2,2.0,440.0,3,3,2,0,27,0,0,0,0,0,0,1,0,8,2009,9,4,1,6,34,34,2,6,527453140,123000
658,1434,20,5,65.0,8529,1,1,0,3,0,4,0,23,2,2,0,2,7,5,2001,2001,1,0,12,13,2,0.0,2,4,2,4,3,1,6,20.0,1,0.0,1434.0,1454.0,1,0,1,3,1434,0,0,0.0,0.0,2,0,3,1,2,6,6,1,3,1,2001.0,2,2.0,527.0,3,3,2,290,39,0,0,0,0,0,0,1,0,4,2009,9,4,5,2,8,8,5,5,531385020,189000
659,2495,60,5,80.0,10791,1,1,3,3,0,4,0,17,2,2,0,5,6,5,1993,1993,1,0,8,8,2,0.0,3,4,2,4,3,2,6,1137.0,1,0.0,143.0,1280.0,1,0,1,3,1280,1215,0,1.0,0.0,2,1,4,1,2,9,6,1,3,1,1993.0,1,2.0,660.0,3,3,2,224,32,0,0,0,0,0,0,1,0,3,2010,9,4,1,6,17,17,2,6,534151175,243500
660,1664,90,5,65.0,8385,1,1,3,3,0,4,0,14,2,2,2,2,6,5,1978,1978,1,0,9,9,2,0.0,3,4,1,3,3,2,1,0.0,1,0.0,1664.0,1664.0,1,4,1,3,1664,0,0,0.0,0.0,2,0,4,2,4,10,6,0,0,0,1978.0,1,2.0,616.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2006,9,4,3,6,28,28,3,6,914452060,145000
661,2080,60,5,70.0,11606,1,1,0,1,0,4,2,15,2,2,0,5,5,5,1969,1969,1,0,9,9,1,192.0,3,4,2,4,3,4,3,650.0,1,0.0,390.0,1040.0,1,4,1,3,1040,1040,0,0.0,1.0,1,2,5,1,1,9,6,2,3,1,1969.0,1,2.0,504.0,3,3,2,335,0,0,0,0,0,0,0,1,0,9,2007,9,3,1,5,38,38,4,2,535426130,135000
662,1092,20,5,0.0,11616,1,1,3,3,0,4,0,22,2,2,0,2,5,5,1962,1962,1,0,13,14,1,116.0,3,4,1,3,3,1,2,170.0,4,670.0,252.0,1092.0,1,4,1,3,1092,0,0,0.0,1.0,1,0,3,1,4,6,6,1,1,1,1962.0,1,2.0,288.0,3,3,2,0,20,144,0,0,0,0,0,1,0,9,2009,9,4,5,2,47,47,5,5,905200220,139000
663,1396,70,5,60.0,8730,1,1,3,3,0,4,0,3,6,2,0,5,6,7,1915,2003,1,0,13,14,2,0.0,3,4,0,3,3,1,1,0.0,1,0.0,698.0,698.0,1,0,1,0,698,698,0,0.0,0.0,1,0,3,1,4,7,6,0,0,5,1915.0,1,2.0,384.0,3,3,2,0,0,0,0,259,0,0,0,1,0,7,2007,9,4,0,5,92,4,5,6,903425280,153575
664,1126,20,5,0.0,15611,1,1,0,3,0,0,0,17,2,2,0,2,5,6,1977,1977,1,0,12,13,2,0.0,3,4,2,4,3,4,5,767.0,2,93.0,266.0,1126.0,1,4,1,3,1126,0,0,0.0,1.0,2,0,3,1,0,6,6,0,0,1,1977.0,2,2.0,540.0,3,3,2,180,0,0,0,0,0,0,0,1,0,3,2008,9,0,1,6,31,31,2,6,527326130,175000
665,1432,70,6,60.0,9600,1,0,3,3,0,4,0,20,2,2,0,5,5,7,1910,2002,1,0,13,15,2,0.0,3,2,0,2,2,1,1,0.0,1,0.0,264.0,264.0,1,0,1,3,768,664,0,0.0,0.0,2,0,2,1,4,7,6,0,0,5,1910.0,1,2.0,360.0,3,4,2,270,0,112,0,0,0,0,4,1,0,5,2007,9,0,0,5,97,5,5,6,902105110,132000
666,2007,60,2,85.0,11003,1,1,3,3,0,4,0,24,2,2,0,5,10,5,2008,2008,1,0,12,13,3,160.0,0,4,2,5,3,4,6,765.0,1,0.0,252.0,1017.0,1,0,1,3,1026,981,0,1.0,0.0,2,1,3,1,0,10,6,1,5,1,2008.0,3,2.0,812.0,3,3,2,168,52,0,0,0,0,0,0,1,0,4,2009,9,4,6,7,1,1,9,5,528477050,310000
667,1112,20,5,70.0,9100,1,1,3,3,0,4,0,6,1,2,0,2,5,6,1954,1954,1,0,3,3,2,0.0,3,2,0,3,3,2,3,154.0,5,694.0,264.0,1112.0,1,0,1,3,1112,0,0,1.0,0.0,1,0,2,1,4,6,6,1,4,1,1954.0,1,2.0,390.0,3,3,2,0,0,0,0,0,0,0,3,1,0,10,2009,9,3,5,2,55,55,7,3,909282130,144800
668,2140,60,5,0.0,8970,1,1,0,3,0,0,0,15,2,2,0,5,5,6,1965,1965,1,0,8,8,2,0.0,3,2,1,3,3,1,5,388.0,1,0.0,356.0,744.0,1,4,1,3,825,1315,0,0.0,0.0,2,1,4,1,4,7,6,1,3,1,1965.0,3,2.0,549.0,3,3,2,0,40,264,0,0,0,0,3,1,0,6,2009,9,4,1,5,44,44,4,2,534402170,177500
669,1456,120,5,0.0,3196,1,1,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,0,12,13,1,40.0,2,4,2,4,3,3,1,0.0,1,0.0,1273.0,1273.0,1,0,1,3,1456,0,0,0.0,0.0,2,0,2,1,2,7,6,1,3,1,2003.0,3,2.0,400.0,3,3,2,143,20,0,0,0,0,0,0,1,0,5,2006,9,4,5,10,3,3,6,5,528228340,215000
670,1128,50,1,60.0,7500,1,1,3,3,0,4,0,11,2,2,0,0,4,4,1920,1950,1,0,8,8,2,0.0,3,2,1,3,3,1,1,0.0,1,0.0,698.0,698.0,1,4,1,0,698,430,0,0.0,0.0,1,0,2,1,4,6,6,0,0,5,1920.0,2,2.0,528.0,3,3,2,30,0,164,0,0,0,0,0,1,0,4,2010,0,0,0,6,90,60,3,6,911128180,68400
671,1180,20,5,0.0,7830,1,1,0,3,0,4,0,15,2,2,0,2,5,5,1970,1970,1,0,6,6,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,1180.0,1180.0,1,4,1,3,1180,0,0,0.0,0.0,1,1,2,1,4,6,6,0,0,1,1970.0,2,2.0,477.0,3,3,2,0,45,0,0,0,0,0,0,1,0,3,2009,0,4,1,5,39,39,4,2,527404020,128000
672,1096,80,5,65.0,6305,1,1,3,3,0,4,0,7,2,2,0,7,6,6,1975,1975,1,0,9,9,2,0.0,3,4,1,3,3,4,5,528.0,1,0.0,480.0,1008.0,1,4,1,3,1096,0,0,1.0,0.0,1,0,3,1,4,5,6,1,2,5,1975.0,1,2.0,352.0,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2010,9,4,1,4,35,35,6,7,908103350,125200
673,1652,120,5,41.0,5330,1,1,3,3,0,4,0,25,2,2,4,2,8,5,2000,2000,1,0,5,5,2,0.0,2,4,2,4,3,4,6,1196.0,1,0.0,298.0,1494.0,1,0,1,3,1652,0,0,1.0,0.0,2,0,2,1,0,6,6,0,0,1,2000.0,2,2.0,499.0,3,3,2,96,48,0,0,0,0,0,0,1,0,8,2007,9,4,5,10,7,7,6,5,527126030,251000
